curColor,curPer,curColor2,curPer2,curColor3,curPer3,curObject,curHead,curTitle,curExplain,curArtist,song,genre
Sky Blue,15.83,Black,7.63,Sky Blue,4.0,자연 속의 사람들 행복하다 플래시 사진 폰트 자연 경관 목초지 잔디 적응 잔디 가족 긴 머리,날씨 따뜻하고 포근하게만 잔잔한 발라드 음악,처음이니까,,오왠,오왠 - 처음이니까,발라드
Sky Blue,15.83,Black,7.63,Sky Blue,4.0,자연 속의 사람들 행복하다 플래시 사진 폰트 자연 경관 목초지 잔디 적응 잔디 가족 긴 머리,날씨 따뜻하고 포근하게만 잔잔한 발라드 음악,사랑이 이별이 돼 가는 모습이,,볼빨간사춘기,볼빨간사춘기 - 사랑이 이별이 돼 가는 모습이,발라드
Sky Blue,15.83,Black,7.63,Sky Blue,4.0,자연 속의 사람들 행복하다 플래시 사진 폰트 자연 경관 목초지 잔디 적응 잔디 가족 긴 머리,날씨 따뜻하고 포근하게만 잔잔한 발라드 음악,더 가까이,,김송연,김송연 - 더 가까이,발라드
Sky Blue,15.83,Black,7.63,Sky Blue,4.0,자연 속의 사람들 행복하다 플래시 사진 폰트 자연 경관 목초지 잔디 적응 잔디 가족 긴 머리,날씨 따뜻하고 포근하게만 잔잔한 발라드 음악,내가 하는 모든 말,,한우석,한우석 - 내가 하는 모든 말,발라드
Sky Blue,15.83,Black,7.63,Sky Blue,4.0,자연 속의 사람들 행복하다 플래시 사진 폰트 자연 경관 목초지 잔디 적응 잔디 가족 긴 머리,날씨 따뜻하고 포근하게만 잔잔한 발라드 음악,사랑이란 단어로는 설명이 어렵죠,,오왠,오왠 - 사랑이란 단어로는 설명이 어렵죠,발라드
Sky Blue,15.83,Black,7.63,Sky Blue,4.0,자연 속의 사람들 행복하다 플래시 사진 폰트 자연 경관 목초지 잔디 적응 잔디 가족 긴 머리,날씨 따뜻하고 포근하게만 잔잔한 발라드 음악,날 사랑하는 너에게,,hiko,hiko - 날 사랑하는 너에게,발라드
Sky Blue,15.83,Black,7.63,Sky Blue,4.0,자연 속의 사람들 행복하다 플래시 사진 폰트 자연 경관 목초지 잔디 적응 잔디 가족 긴 머리,날씨 따뜻하고 포근하게만 잔잔한 발라드 음악,그대로,,오왠,오왠 - 그대로,인디
Sky Blue,15.83,Black,7.63,Sky Blue,4.0,자연 속의 사람들 행복하다 플래시 사진 폰트 자연 경관 목초지 잔디 적응 잔디 가족 긴 머리,날씨 따뜻하고 포근하게만 잔잔한 발라드 음악,Stay,,화정,화정 - Stay,발라드
Sky Blue,15.83,Black,7.63,Sky Blue,4.0,자연 속의 사람들 행복하다 플래시 사진 폰트 자연 경관 목초지 잔디 적응 잔디 가족 긴 머리,날씨 따뜻하고 포근하게만 잔잔한 발라드 음악,몰랐어,,박재정,박재정 - 몰랐어,발라드
Sky Blue,15.83,Black,7.63,Sky Blue,4.0,자연 속의 사람들 행복하다 플래시 사진 폰트 자연 경관 목초지 잔디 적응 잔디 가족 긴 머리,날씨 따뜻하고 포근하게만 잔잔한 발라드 음악,작은 빗물에 내 맘은 잠기어가고,,무니,무니 - 작은 빗물에 내 맘은 잠기어가고,발라드
Sky Blue,15.83,Black,7.63,Sky Blue,4.0,건물 하늘 호박색 창문 주황색 열 타워 블록 마천루 색조 및 음영 도시,포근한 불위 누 듣기 좋은 잔잔한 팝송,I Found Her,,Faime,Faime - I Found Her,POP
Sky Blue,15.83,Black,7.63,Sky Blue,4.0,건물 하늘 호박색 창문 주황색 열 타워 블록 마천루 색조 및 음영 도시,포근한 불위 누 듣기 좋은 잔잔한 팝송,Riverside,,Landry,Landry - Riverside,POP
Sky Blue,15.83,Black,7.63,Sky Blue,4.0,머리카락 하늘 물 구름 손 사진 척골가 있는 자연 속의 사람들 빛 인간,분위기 있는 공간 감각 팝송,Here With Me,,d4vd,d4vd - Here With Me,POP
Grey,44.98,Grey,17.87,Black,11.63,구름 하늘 플래시 사진 몸짓 색조 및 음영 황혼 적운 강청색 안경 자정,다음생 너 사랑 짝사랑 플레이 리스트,바라봐줘요,,죠지,죠지 - 바라봐줘요,발라드
Grey,44.98,Grey,17.87,Black,11.63,구름 하늘 플래시 사진 몸짓 색조 및 음영 황혼 적운 강청색 안경 자정,다음생 너 사랑 짝사랑 플레이 리스트,오늘보다 내일의 너를 더 좋아하겠지,,소각소각,소각소각 - 오늘보다 내일의 너를 더 좋아하겠지,발라드
Grey,44.98,Grey,17.87,Black,11.63,구름 하늘 플래시 사진 몸짓 색조 및 음영 황혼 적운 강청색 안경 자정,다음생 너 사랑 짝사랑 플레이 리스트,something,,줍에이,줍에이 - something,R&B
Grey,44.98,Grey,17.87,Black,11.63,구름 하늘 플래시 사진 몸짓 색조 및 음영 황혼 적운 강청색 안경 자정,다음생 너 사랑 짝사랑 플레이 리스트,알면서 그래,,한올,한올 - 알면서 그래,발라드
Grey,44.98,Grey,17.87,Black,11.63,구름 하늘 플래시 사진 몸짓 색조 및 음영 황혼 적운 강청색 안경 자정,다음생 너 사랑 짝사랑 플레이 리스트,나를 좋아하지 않는 그대에게,,박원,박원 - 나를 좋아하지 않는 그대에게,발라드
Grey,44.98,Grey,17.87,Black,11.63,손 구름 만화 하늘 행복하다 몸짓 손가락 속눈썹 무지 자연 속의 사람들,퇴근길 아련한 감성 도시 느낌 이물 씬나는 시티 팝,비행,,YOUHA,YOUHA - 비행,록/메탈
Grey,44.98,Grey,17.87,Black,11.63,손 구름 만화 하늘 행복하다 몸짓 손가락 속눈썹 무지 자연 속의 사람들,퇴근길 아련한 감성 도시 느낌 이물 씬나는 시티 팝,도시의밤,,BehindtheMoon,BehindtheMoon - 도시의밤,인디
Grey,44.98,Grey,17.87,Black,11.63,손 구름 만화 하늘 행복하다 몸짓 손가락 속눈썹 무지 자연 속의 사람들,퇴근길 아련한 감성 도시 느낌 이물 씬나는 시티 팝,Ondo,,Bronze,Bronze - Ondo,R&B
Grey,44.98,Grey,17.87,Black,11.63,손 구름 만화 하늘 행복하다 몸짓 손가락 속눈썹 무지 자연 속의 사람들,퇴근길 아련한 감성 도시 느낌 이물 씬나는 시티 팝,선,,김아름,김아름 - 선,댄스
Grey,44.98,Grey,17.87,Black,11.63,손 구름 만화 하늘 행복하다 몸짓 손가락 속눈썹 무지 자연 속의 사람들,퇴근길 아련한 감성 도시 느낌 이물 씬나는 시티 팝,이 밤이 지나면,,김아름,김아름 - 이 밤이 지나면,발라드
Grey,44.98,Grey,17.87,Black,11.63,손 구름 만화 하늘 행복하다 몸짓 손가락 속눈썹 무지 자연 속의 사람들,퇴근길 아련한 감성 도시 느낌 이물 씬나는 시티 팝,On The Breeze,,사라,사라 - On The Breeze,인디
Grey,44.98,Grey,17.87,Black,11.63,손 구름 만화 하늘 행복하다 몸짓 손가락 속눈썹 무지 자연 속의 사람들,퇴근길 아련한 감성 도시 느낌 이물 씬나는 시티 팝,시간선,,사라,사라 - 시간선,R&B
Grey,44.98,Grey,17.87,Black,11.63,손 구름 만화 하늘 행복하다 몸짓 손가락 속눈썹 무지 자연 속의 사람들,퇴근길 아련한 감성 도시 느낌 이물 씬나는 시티 팝,Sad Love Story,,아현,아현 - Sad Love Story,발라드
Grey,44.98,Grey,17.87,Black,11.63,손 구름 만화 하늘 행복하다 몸짓 손가락 속눈썹 무지 자연 속의 사람들,퇴근길 아련한 감성 도시 느낌 이물 씬나는 시티 팝,오늘 밤 뭐해?,,유키카,유키카 - 오늘 밤 뭐해?,기타
Grey,44.98,Grey,17.87,Black,11.63,손 구름 만화 하늘 행복하다 몸짓 손가락 속눈썹 무지 자연 속의 사람들,퇴근길 아련한 감성 도시 느낌 이물 씬나는 시티 팝,Aqua,,김아름,김아름 - Aqua,댄스
Grey,44.98,Grey,17.87,Black,11.63,손 구름 만화 하늘 행복하다 몸짓 손가락 속눈썹 무지 자연 속의 사람들,퇴근길 아련한 감성 도시 느낌 이물 씬나는 시티 팝,우리의 밤,,NaRN,NaRN - 우리의 밤,발라드
Grey,44.98,Grey,17.87,Black,11.63,안경 식물 나무 색안경 플래시 사진 드레스 시력 관리 안경 잔디 목재,목소리 반하고 노래 반하는 인생 곡 여자 보컬 팝송,"If I Could, I Would",,Mindme,"Mindme - If I Could, I Would",POP
Pink,24.75,Pink,16.21,Pink,14.78,하늘 플래시 사진 자연 속의 사람들 행복하다 패션 디자인 여행하다 격식있는 옷차림 풍경 겉옷 여가,편안하고 매력 인보이스 국내 인디밴드 음악,우주를 건너,,백예린,백예린 - 우주를 건너,R&B
Pink,24.75,Pink,16.21,Pink,14.78,하늘 플래시 사진 자연 속의 사람들 행복하다 패션 디자인 여행하다 격식있는 옷차림 풍경 겉옷 여가,편안하고 매력 인보이스 국내 인디밴드 음악,물고기,,백예린,백예린 - 물고기,록/메탈
Pink,24.75,Pink,16.21,Pink,14.78,하늘 플래시 사진 자연 속의 사람들 행복하다 패션 디자인 여행하다 격식있는 옷차림 풍경 겉옷 여가,편안하고 매력 인보이스 국내 인디밴드 음악,Square,,백예린,백예린 - Square,R&B
Pink,24.75,Pink,16.21,Pink,14.78,하늘 플래시 사진 자연 속의 사람들 행복하다 패션 디자인 여행하다 격식있는 옷차림 풍경 겉옷 여가,편안하고 매력 인보이스 국내 인디밴드 음악,봄인지 여름인지,,LUCY,LUCY - 봄인지 여름인지,록/메탈
Pink,24.75,Pink,16.21,Pink,14.78,하늘 플래시 사진 자연 속의 사람들 행복하다 패션 디자인 여행하다 격식있는 옷차림 풍경 겉옷 여가,편안하고 매력 인보이스 국내 인디밴드 음악,Stay Together,,MODN,MODN - Stay Together,인디
Pink,24.75,Pink,16.21,Pink,14.78,하늘 플래시 사진 자연 속의 사람들 행복하다 패션 디자인 여행하다 격식있는 옷차림 풍경 겉옷 여가,편안하고 매력 인보이스 국내 인디밴드 음악,쏘쏘,,백아연,백아연 - 쏘쏘,R&B
Pink,24.75,Pink,16.21,Pink,14.78,하늘 플래시 사진 자연 속의 사람들 행복하다 패션 디자인 여행하다 격식있는 옷차림 풍경 겉옷 여가,편안하고 매력 인보이스 국내 인디밴드 음악,조깅,,LUCY,LUCY - 조깅,록/메탈
Pink,24.75,Pink,16.21,Pink,14.78,하늘 플래시 사진 자연 속의 사람들 행복하다 패션 디자인 여행하다 격식있는 옷차림 풍경 겉옷 여가,편안하고 매력 인보이스 국내 인디밴드 음악,n번째 우주,,ADORA,ADORA - n번째 우주,록/메탈
Pink,24.75,Pink,16.21,Pink,14.78,하늘 플래시 사진 자연 속의 사람들 행복하다 패션 디자인 여행하다 격식있는 옷차림 풍경 겉옷 여가,편안하고 매력 인보이스 국내 인디밴드 음악,Opening,,LUCY,LUCY - Opening,록/메탈
Pink,24.75,Pink,16.21,Pink,14.78,세계 하늘 구름 타워 블록 폰트 수평선 건물 도시 자정 도시 디자인,주인 최애 진짜 좋은 팝송 리스트,Evenings & Weekends,,Valley,Valley - Evenings & Weekends,POP
Pink,24.75,Pink,16.21,Pink,14.78,세계 하늘 구름 타워 블록 폰트 수평선 건물 도시 자정 도시 디자인,주인 최애 진짜 좋은 팝송 리스트,Have A Good Summer,,Valley,Valley - Have A Good Summer,POP
Pink,24.75,Pink,16.21,Pink,14.78,세계 하늘 구름 타워 블록 폰트 수평선 건물 도시 자정 도시 디자인,주인 최애 진짜 좋은 팝송 리스트,Love U Like That,,Lauv,Lauv - Love U Like That,POP
Pink,24.75,Pink,16.21,Pink,14.78,세계 하늘 구름 타워 블록 폰트 수평선 건물 도시 자정 도시 디자인,주인 최애 진짜 좋은 팝송 리스트,Alonica,,LANY,LANY - Alonica,POP
Pink,24.75,Pink,16.21,Pink,14.78,세계 하늘 구름 타워 블록 폰트 수평선 건물 도시 자정 도시 디자인,주인 최애 진짜 좋은 팝송 리스트,Steal The Show,,Lauv,Lauv - Steal The Show,POP
Pink,24.75,Pink,16.21,Pink,14.78,세계 하늘 구름 타워 블록 폰트 수평선 건물 도시 자정 도시 디자인,주인 최애 진짜 좋은 팝송 리스트,"Good, but not together",,Valley,"Valley - Good, but not together",POP
Pink,24.75,Pink,16.21,Pink,14.78,세계 하늘 구름 타워 블록 폰트 수평선 건물 도시 자정 도시 디자인,주인 최애 진짜 좋은 팝송 리스트,Break For You,,Valley,Valley - Break For You,POP
Pink,24.75,Pink,16.21,Pink,14.78,악기 밴드 연주 마이크로폰 기타 음악가 현악기 기타리스트 현악기 콘서트 검은색,심장 적당히 신나고 경쾌한 국내 밴드,My Best,,Creep,Creep - My Best,록/메탈
Pink,24.75,Pink,16.21,Pink,14.78,악기 밴드 연주 마이크로폰 기타 음악가 현악기 기타리스트 현악기 콘서트 검은색,심장 적당히 신나고 경쾌한 국내 밴드,Looser,,키미,키미 - Looser,랩/힙합
Pink,24.75,Pink,16.21,Pink,14.78,악기 밴드 연주 마이크로폰 기타 음악가 현악기 기타리스트 현악기 콘서트 검은색,심장 적당히 신나고 경쾌한 국내 밴드,와리가리,,혁오,혁오 - 와리가리,인디
Pink,24.75,Pink,16.21,Pink,14.78,악기 밴드 연주 마이크로폰 기타 음악가 현악기 기타리스트 현악기 콘서트 검은색,심장 적당히 신나고 경쾌한 국내 밴드,파랑새,,Lubless,Lubless - 파랑새,인디
Pink,24.75,Pink,16.21,Pink,14.78,악기 밴드 연주 마이크로폰 기타 음악가 현악기 기타리스트 현악기 콘서트 검은색,심장 적당히 신나고 경쾌한 국내 밴드,What a Day,,wakeupfinn,wakeupfinn - What a Day,록/메탈
Pink,24.75,Pink,16.21,Pink,14.78,악기 밴드 연주 마이크로폰 기타 음악가 현악기 기타리스트 현악기 콘서트 검은색,심장 적당히 신나고 경쾌한 국내 밴드,불빛,,나상현씨밴드,나상현씨밴드 - 불빛,인디
Pink,24.75,Pink,16.21,Pink,14.78,악기 밴드 연주 마이크로폰 기타 음악가 현악기 기타리스트 현악기 콘서트 검은색,심장 적당히 신나고 경쾌한 국내 밴드,Fly Away,,초월이,초월이 - Fly Away,록/메탈
Pink,24.75,Pink,16.21,Pink,14.78,악기 밴드 연주 마이크로폰 기타 음악가 현악기 기타리스트 현악기 콘서트 검은색,심장 적당히 신나고 경쾌한 국내 밴드,파란밤,,밴드유니,밴드유니 - 파란밤,록/메탈
Pink,24.75,Pink,16.21,Pink,14.78,웃다 식물 자연 속의 사람들 잎 주황색 몸짓 우디 식물 낙엽 행복하다 잔디,한번 면 매년 팝송,Letters,,Maximillian,Maximillian - Letters,POP
Grey,26.16,Pink,24.25,Grey,20.03,웃다 식물 자연 속의 사람들 잎 주황색 몸짓 우디 식물 낙엽 행복하다 잔디,한번 면 매년 팝송,"Good, but not together",,Valley,"Valley - Good, but not together",POP
Grey,26.16,Pink,24.25,Grey,20.03,웃다 식물 자연 속의 사람들 잎 주황색 몸짓 우디 식물 낙엽 행복하다 잔디,한번 면 매년 팝송,Alonica,,LANY,LANY - Alonica,POP
Grey,26.16,Pink,24.25,Grey,20.03,웃다 식물 자연 속의 사람들 잎 주황색 몸짓 우디 식물 낙엽 행복하다 잔디,한번 면 매년 팝송,Lonely City,,Mokita,Mokita - Lonely City,POP
Grey,26.16,Pink,24.25,Grey,20.03,노란색 비열한 꽃잎 물고기 폰트 미술 식물 거북이 해양 생물학 금속,주의 시작 즐겁게 도입 부 통통 팝송 모음,Citrus,,Sylo,Sylo - Citrus,R&B
Grey,26.16,Pink,24.25,Grey,20.03,노란색 비열한 꽃잎 물고기 폰트 미술 식물 거북이 해양 생물학 금속,주의 시작 즐겁게 도입 부 통통 팝송 모음,Honey In The Summer,,PUBLIC,PUBLIC - Honey In The Summer,POP
Grey,26.16,Pink,24.25,Grey,20.03,노란색 비열한 꽃잎 물고기 폰트 미술 식물 거북이 해양 생물학 금속,주의 시작 즐겁게 도입 부 통통 팝송 모음,heart to spare,,Maro,Maro - heart to spare,POP
Grey,26.16,Pink,24.25,Grey,20.03,다리 편안 소매 몸짓 손가락 폰트 목재 대퇴골 안경 팔꿈치,주인 최애 진짜 좋은 팝송 리스트,Red Flags,,Rahky,Rahky - Red Flags,R&B
Pink,28.09,Black,22.56,Grey,7.94,다리 편안 소매 몸짓 손가락 폰트 목재 대퇴골 안경 팔꿈치,주인 최애 진짜 좋은 팝송 리스트,Woman's Worth,,Jacquees,Jacquees - Woman's Worth,R&B
Pink,28.09,Black,22.56,Grey,7.94,다리 편안 소매 몸짓 손가락 폰트 목재 대퇴골 안경 팔꿈치,주인 최애 진짜 좋은 팝송 리스트,OTB,,Vedo,Vedo - OTB,R&B
Pink,28.09,Black,22.56,Grey,7.94,다리 편안 소매 몸짓 손가락 폰트 목재 대퇴골 안경 팔꿈치,주인 최애 진짜 좋은 팝송 리스트,Streets Don't Love You,,Rahky,Rahky - Streets Don't Love You,R&B
Pink,28.09,Black,22.56,Grey,7.94,다리 편안 소매 몸짓 손가락 폰트 목재 대퇴골 안경 팔꿈치,주인 최애 진짜 좋은 팝송 리스트,Celebrate,,Vedo,Vedo - Celebrate,R&B
Pink,28.09,Black,22.56,Grey,7.94,다리 편안 소매 몸짓 손가락 폰트 목재 대퇴골 안경 팔꿈치,주인 최애 진짜 좋은 팝송 리스트,Slide,,Vedo,Vedo - Slide,R&B
Pink,28.09,Black,22.56,Grey,7.94,다리 편안 소매 몸짓 손가락 폰트 목재 대퇴골 안경 팔꿈치,주인 최애 진짜 좋은 팝송 리스트,Real,,ASTN,ASTN - Real,POP
Pink,28.09,Black,22.56,Grey,7.94,머리카락 꽃 웃다 식물 하늘 자연 속의 사람들 행복하다 잔디 자연 경관 농업,여유 오후 소소하지만 확실한 행복 음악,Hate,,eldon,eldon - Hate,R&B
Black,70.37,Black,17.52,Orange,0.46,물 대기 하늘 플래시 사진 바람파 수평선 침착한 바람 어둠 파도,초가을 선선 바람 포근하게 편안한 국내 음악,CLOSE,,컴,컴 - CLOSE,발라드
Black,70.37,Black,17.52,Orange,0.46,물 대기 하늘 플래시 사진 바람파 수평선 침착한 바람 어둠 파도,초가을 선선 바람 포근하게 편안한 국내 음악,작은 빗물에 내 맘은 잠기어가고,,무니,무니 - 작은 빗물에 내 맘은 잠기어가고,발라드
Black,70.37,Black,17.52,Orange,0.46,물 대기 하늘 플래시 사진 바람파 수평선 침착한 바람 어둠 파도,초가을 선선 바람 포근하게 편안한 국내 음악,모두가 하늘을 꿈꿀 때 나는 바다로 잠길래,,춘몽,춘몽 - 모두가 하늘을 꿈꿀 때 나는 바다로 잠길래,인디
Black,70.37,Black,17.52,Orange,0.46,물 대기 하늘 플래시 사진 바람파 수평선 침착한 바람 어둠 파도,초가을 선선 바람 포근하게 편안한 국내 음악,엔딩 크레딧,,이아람,이아람 - 엔딩 크레딧,R&B
Black,70.37,Black,17.52,Orange,0.46,물 대기 하늘 플래시 사진 바람파 수평선 침착한 바람 어둠 파도,초가을 선선 바람 포근하게 편안한 국내 음악,Good Night,,Slowcity,Slowcity - Good Night,인디
Black,70.37,Black,17.52,Orange,0.46,물 대기 하늘 플래시 사진 바람파 수평선 침착한 바람 어둠 파도,초가을 선선 바람 포근하게 편안한 국내 음악,누군가의 앞에 서면,,오싱,오싱 - 누군가의 앞에 서면,인디
Black,70.37,Black,17.52,Orange,0.46,물 대기 하늘 플래시 사진 바람파 수평선 침착한 바람 어둠 파도,초가을 선선 바람 포근하게 편안한 국내 음악,두고 가셨어요,,담담,담담 - 두고 가셨어요,발라드
Black,70.37,Black,17.52,Orange,0.46,물 대기 하늘 플래시 사진 바람파 수평선 침착한 바람 어둠 파도,초가을 선선 바람 포근하게 편안한 국내 음악,나의 꿈 나의 사랑,,Wonder,Wonder - 나의 꿈 나의 사랑,인디
Black,70.37,Black,17.52,Orange,0.46,물 대기 하늘 플래시 사진 바람파 수평선 침착한 바람 어둠 파도,초가을 선선 바람 포근하게 편안한 국내 음악,그대,,정진웅,정진웅 - 그대,인디
Black,70.37,Black,17.52,Orange,0.46,물 하늘 눈 플래시 사진 자연 속의 사람들 행복하다 햇빛 구름 흑발 여행하다,우리 선선해진 밤 공기 따뜻한 팝송 더하다,Break For You,,Valley,Valley - Break For You,POP
Black,70.37,Black,17.52,Orange,0.46,물 하늘 눈 플래시 사진 자연 속의 사람들 행복하다 햇빛 구름 흑발 여행하다,우리 선선해진 밤 공기 따뜻한 팝송 더하다,Love U Like That,,Lauv,Lauv - Love U Like That,POP
Black,70.37,Black,17.52,Orange,0.46,물 하늘 눈 플래시 사진 자연 속의 사람들 행복하다 햇빛 구름 흑발 여행하다,우리 선선해진 밤 공기 따뜻한 팝송 더하다,Have A Good Summer,,Valley,Valley - Have A Good Summer,POP
Black,70.37,Black,17.52,Orange,0.46,물 하늘 눈 플래시 사진 자연 속의 사람들 행복하다 햇빛 구름 흑발 여행하다,우리 선선해진 밤 공기 따뜻한 팝송 더하다,don't wanna be your friend,,joan,joan - don't wanna be your friend,POP
Black,70.37,Black,17.52,Orange,0.46,물 하늘 눈 플래시 사진 자연 속의 사람들 행복하다 햇빛 구름 흑발 여행하다,우리 선선해진 밤 공기 따뜻한 팝송 더하다,Names,,Mokita,Mokita - Names,POP
Black,70.37,Black,17.52,Orange,0.46,물 하늘 눈 플래시 사진 자연 속의 사람들 행복하다 햇빛 구름 흑발 여행하다,우리 선선해진 밤 공기 따뜻한 팝송 더하다,Eyes,,Bazzi,Bazzi - Eyes,POP
Black,70.37,Black,17.52,Orange,0.46,물 하늘 눈 플래시 사진 자연 속의 사람들 행복하다 햇빛 구름 흑발 여행하다,우리 선선해진 밤 공기 따뜻한 팝송 더하다,Not Coming Home,,Nolie,Nolie - Not Coming Home,POP
Black,70.37,Black,17.52,Orange,0.46,물 하늘 눈 플래시 사진 자연 속의 사람들 행복하다 햇빛 구름 흑발 여행하다,우리 선선해진 밤 공기 따뜻한 팝송 더하다,Paris in the Rain,,Lauv,Lauv - Paris in the Rain,POP
Black,70.37,Black,17.52,Orange,0.46,창문 편안 직물 목재 인테리어 디자인 수하물 및 가방 햇빛 나무 그늘 바닥,아침 듣기 좋은 음악 마음 편안해지는 모닝 팝송 모음,Give In,,Liza,Liza - Give In,R&B
Black,70.37,Black,17.52,Orange,0.46,창문 편안 직물 목재 인테리어 디자인 수하물 및 가방 햇빛 나무 그늘 바닥,아침 듣기 좋은 음악 마음 편안해지는 모닝 팝송 모음,Softly,,Tash,Tash - Softly,POP
Black,70.37,Black,17.52,Orange,0.46,창문 편안 직물 목재 인테리어 디자인 수하물 및 가방 햇빛 나무 그늘 바닥,아침 듣기 좋은 음악 마음 편안해지는 모닝 팝송 모음,"she likes spring, I prefer winter",,slchld,"slchld - she likes spring, I prefer winter",R&B
Black,70.37,Black,17.52,Orange,0.46,창문 편안 직물 목재 인테리어 디자인 수하물 및 가방 햇빛 나무 그늘 바닥,아침 듣기 좋은 음악 마음 편안해지는 모닝 팝송 모음,It's Really Not That Deep,,Tash,Tash - It's Really Not That Deep,R&B
Black,70.37,Black,17.52,Orange,0.46,창문 편안 직물 목재 인테리어 디자인 수하물 및 가방 햇빛 나무 그늘 바닥,아침 듣기 좋은 음악 마음 편안해지는 모닝 팝송 모음,Serotonin,,Tash,Tash - Serotonin,POP
Black,70.37,Black,17.52,Orange,0.46,창문 편안 직물 목재 인테리어 디자인 수하물 및 가방 햇빛 나무 그늘 바닥,아침 듣기 좋은 음악 마음 편안해지는 모닝 팝송 모음,From You,,Tash,Tash - From You,R&B
Black,70.37,Black,17.52,Orange,0.46,구름 안경 하늘 웃다 식물 자연 속의 사람들 플래시 사진 행복하다 잔디 목초지,퇴근 후 감성 힙합,밤,,dori,dori - 밤,R&B
Black,24.56,Pink,16.31,Brown,14.97,구름 안경 하늘 웃다 식물 자연 속의 사람들 플래시 사진 행복하다 잔디 목초지,퇴근 후 감성 힙합,Time Out,,VVON,VVON - Time Out,R&B
Black,24.56,Pink,16.31,Brown,14.97,구름 안경 하늘 웃다 식물 자연 속의 사람들 플래시 사진 행복하다 잔디 목초지,퇴근 후 감성 힙합,후회,,차우주,차우주 - 후회,랩/힙합
Black,24.56,Pink,16.31,Brown,14.97,구름 안경 하늘 웃다 식물 자연 속의 사람들 플래시 사진 행복하다 잔디 목초지,퇴근 후 감성 힙합,탄산같은 너,,도우너,도우너 - 탄산같은 너,랩/힙합
Black,24.56,Pink,16.31,Brown,14.97,구름 안경 하늘 웃다 식물 자연 속의 사람들 플래시 사진 행복하다 잔디 목초지,퇴근 후 감성 힙합,My Movie Star,,동아,동아 - My Movie Star,랩/힙합
Black,24.56,Pink,16.31,Brown,14.97,구름 안경 하늘 웃다 식물 자연 속의 사람들 플래시 사진 행복하다 잔디 목초지,퇴근 후 감성 힙합,없던 일로 해,,GRAY,GRAY - 없던 일로 해,R&B
Black,24.56,Pink,16.31,Brown,14.97,구름 안경 하늘 웃다 식물 자연 속의 사람들 플래시 사진 행복하다 잔디 목초지,퇴근 후 감성 힙합,Each Other,,jeebanoff,jeebanoff - Each Other,R&B
Black,24.56,Pink,16.31,Brown,14.97,말뿐인 어깨 자동차 자동차 식물 차량 자동차 조명 자동차 거울 자동차 디자인 햇빛,선선 가을 날씨 잔잔한 국내 음악 힙합,Each Other,,jeebanoff,jeebanoff - Each Other,R&B
Black,24.56,Pink,16.31,Brown,14.97,말뿐인 어깨 자동차 자동차 식물 차량 자동차 조명 자동차 거울 자동차 디자인 햇빛,선선 가을 날씨 잔잔한 국내 음악 힙합,Love Is Ugly,,박재범,박재범 - Love Is Ugly,R&B
Black,24.56,Pink,16.31,Brown,14.97,말뿐인 어깨 자동차 자동차 식물 차량 자동차 조명 자동차 거울 자동차 디자인 햇빛,선선 가을 날씨 잔잔한 국내 음악 힙합,저 별,,dori,dori - 저 별,R&B
Black,24.56,Pink,16.31,Brown,14.97,말뿐인 어깨 자동차 자동차 식물 차량 자동차 조명 자동차 거울 자동차 디자인 햇빛,선선 가을 날씨 잔잔한 국내 음악 힙합,차가워,,Chan,Chan - 차가워,R&B
Black,24.56,Pink,16.31,Brown,14.97,말뿐인 어깨 자동차 자동차 식물 차량 자동차 조명 자동차 거울 자동차 디자인 햇빛,선선 가을 날씨 잔잔한 국내 음악 힙합,Like a star,,비비,비비 - Like a star,R&B
Black,24.56,Pink,16.31,Brown,14.97,말뿐인 어깨 자동차 자동차 식물 차량 자동차 조명 자동차 거울 자동차 디자인 햇빛,선선 가을 날씨 잔잔한 국내 음악 힙합,Everytime,,지소울,지소울 - Everytime,R&B
Black,24.56,Pink,16.31,Brown,14.97,말뿐인 어깨 자동차 자동차 식물 차량 자동차 조명 자동차 거울 자동차 디자인 햇빛,선선 가을 날씨 잔잔한 국내 음악 힙합,정말,,Chan,Chan - 정말,R&B
Black,24.56,Pink,16.31,Brown,14.97,말뿐인 어깨 자동차 자동차 식물 차량 자동차 조명 자동차 거울 자동차 디자인 햇빛,선선 가을 날씨 잔잔한 국내 음악 힙합,To you,,싸비,싸비 - To you,R&B
Black,24.56,Pink,16.31,Brown,14.97,다리 잎 자연 속의 사람들 행복하다 몸짓 잔디 상호 작용 여가 목초지 휴양,햇살 좋은 날기 좋게 피크닉 듣기 좋은 팝송,UNHEALTHY,,Anne-Marie,Anne-Marie - UNHEALTHY,POP
Black,24.56,Pink,16.31,Brown,14.97,다리 잎 자연 속의 사람들 행복하다 몸짓 잔디 상호 작용 여가 목초지 휴양,햇살 좋은 날기 좋게 피크닉 듣기 좋은 팝송,two lovers,,Pastel,Pastel - two lovers,POP
Black,24.56,Pink,16.31,Brown,14.97,다리 잎 자연 속의 사람들 행복하다 몸짓 잔디 상호 작용 여가 목초지 휴양,햇살 좋은 날기 좋게 피크닉 듣기 좋은 팝송,Evenings & Weekends,,Valley,Valley - Evenings & Weekends,POP
