albumCov,title,artistIdx,albumIdx,genreIdx,releasedAt,lyrics
https://cdnimg.melon.co.kr/cm2/album/images/105/05/049/10505049_20201019105043_500.jpg?cca2549090095dc56c586e02aa2f7875/melon/resize/282/quality/80/optimize,la la la that’s how it goes (dream edit),HONNE,nswy: dream edits,POP,2020.11.12,"I won't give up on you
If you will never give up on me
Anytime that you're off the beat
I'll put you on the groove and in key
I'm following you
If you are always following me
Anytime that you hum it wrong
I'll help you sing the right  melody.

It goes
La la la, la la la la la
La la la, la la la la la
Ooh, ooh
That's how it goes

If things go bad for you
Then things are going bad for me
We're in this thing together
I couldn't think of a better team
And when the world gets heavy
The weight has got you down on your knees
It's okay to say, ""F it""
If you just remember this melody

It goes
La la la, la la la la la
La la la, la la la la la
Ooh, ooh
It goes
La la la, la la la la la
La la la, la la la la la
Ooh, ooh
That's how it goes

When the cloud's above your head
And the sun's not breaking through
You know I'll be there to sing this song for you

And it goes
La la la, la la la la la
La la la, la la la la la (Oh)
That's how it goes

La la la, la la la la la (That's how it goes)
La la la, la la la la la (That's how it goes)
La la la, la la la la la (That's how it goes)
La la la, la la la la la (That's how it goes)
La la la, la la la la la (That's how it goes)
La la la, la la la la la (That's how it goes)
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/003/42/774/342774_500.jpg/melon/resize/282/quality/80/optimize,"Sweet Sue, Just You",Chet Baker,Jazz 'Round Midnight,재즈,1990.03.19,
https://cdnimg.melon.co.kr/cm2/album/images/108/21/588/10821588_20211222144401_500.jpg?44040d416ed4c151fb7e8509076dacdc/melon/resize/282/quality/80/optimize,silent,Sam Ock,silent,R&B/Soul,2021.12.23,"Please tell me that I am okay
Please show me
that this is the way
When time stands still
When I feel silence
Life gets real
When hearts are violent
Words they kill
But I stay silent
Let me know
that you’re still with me
Please show me a beautiful day
Please take me to your quiet place
When snow is falling
In winter silence
When no one is calling
When dawn is lightless
I will be still
I will stay quiet
And I will wait
until the spring time
I will wait until the snow stops
I will wait until the morning
For you
Don’t worry
‘cause you’ll be okay
Don’t let all the time pass away
You are loved
And you are priceless
‘cause your love
Nothing’s quite like it
Although now
May seem like a lifetime
Know that the dawn will
come for you
Know that the peace will
come for you
Know that my love will be with you
Always
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/108/14/909/10814909_20211216103157_500.jpg?0764d5e2634ddda01b251de5aeebbabf/melon/resize/282/quality/80/optimize,Letter,Milena (밀레나),Letter,R&B/Soul,2021.12.17,"어떤 말로 전할 수 있을까
쉽게 꺼내어 주지 못한 맘
닿을 수 없어도 써 내려가
작은 종이 위 눌러 담은 나의 맘을 다
작아져만 가는 너의 모습
놓지 못해 난
어두운 방 홀로 앉아서
너를 그려보는 나
우릴 스쳐가는 수많은 밤
잠에 들지 못한 그대와 나
다시 아침이 올 때까지만
조금만 더 기다리면 돼 그때까지만
그 누구도 알아주지 않는
매일 하루도
묵묵히 걷는 그대를
사랑하고 있어 난
우릴 스쳐가는 수많은 밤
나와 같은 듯한 그대의 밤
다시 아침이 올 때까지만
조금만 더 기다리면 돼 그때까지만
밝은 빛이 우릴 비춰줄
그때까지만
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/112/86/205/11286205_20230714105111_500.jpg?b495b56e52d80de98cedf9f31ace96cc/melon/resize/282/quality/80/optimize,St Mary's Terrace,Bruno Major,Columbo,POP,2023.07.21,
https://cdnimg.melon.co.kr/cm2/album/images/109/89/404/10989404_20220622185040_500.jpg?093d6ff9449b7e4b29b7547e9d1cebcb/melon/resize/282/quality/80/optimize,Everyone Adores You (quiet),Matt Maltese,Quiet Recordings,POP,2022.04.08,
https://cdnimg.melon.co.kr/cm2/album/images/108/33/239/10833239_20220105165152_500.jpg?f21ab3bab042660e9ece5d036c0df6f1/melon/resize/282/quality/80/optimize,Love Is (Intro),Gogang (고갱),oh!honeybee,발라드,2022.01.06,"Love is yesterday
series of regret
It was It was
Love is today
That we are missing out
in our lives um
It’s gonna be yesterday
It’s gonna be yesterday
It’s gonna be yesterday
It’s gonna be yesterday
It’s gonna be yesterday
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/108/33/239/10833239_20220105165152_500.jpg?f21ab3bab042660e9ece5d036c0df6f1/melon/resize/282/quality/80/optimize,Your Night Is My Dream,Gogang (고갱),oh!honeybee,"발라드, 인디음악",2022.01.06,"The night’s always been here
at our atmosphere
What should i have seen
Like a fake fatalist i didn’t give a shit
Cause the stars too bright to see
Now i recognized in somebody
else’s dream
I’ll never see the end
It’s only few times to remember you
It’s gonna be a little while
As time passes by
My way becomes more simple and narrow
But i'm lost more often
Honestly i didn’t mean it
Your sulky face is
My favorite part of you
Now i recognized in somebody
else’s dream
I’ll never see the end
It’s only few times to fall in love
It’s gonna be a little while
It’s gonna be a
When you’re talking in your sleep
Maybe i saw my dream next to you
When you’re talking in your sleep
Maybe i saw my dream next to you
When you’re talking in your sleep
Maybe i saw my dream next to you
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/105/12/854/10512854_20201103164952_500.jpg?ca744dbf8ef6a2aa39742e5e1ab256e3/melon/resize/282/quality/80/optimize,As Beautiful As You,Will Post,Beautiful Love,록/메탈,2018.12.06,
https://cdnimg.melon.co.kr/cm2/album/images/105/63/901/10563901_20210215180843_500.jpg?663212f76752a0a3a27087ec084cf2ae/melon/resize/282/quality/80/optimize,Song on the Beach,"Arcade Fire, Owen Pallett",Song on the Beach 영화 <Her (그녀)> OST,국외영화,2021.02.12,
https://cdnimg.melon.co.kr/cm2/album/images/109/98/388/10998388_20220706112542_500.jpg?cdb36f3a92f231ba7b045a1cb3138285/melon/resize/282/quality/80/optimize,come into my arms,November Ultra,come into my arms,POP,2022.07.08,
https://cdnimg.melon.co.kr/cm2/album/images/113/05/628/11305628_20230814094619_500.jpg?f1cb04defbb5dd4a5b3823442b4f5d85/melon/resize/282/quality/80/optimize,You're The Cream In My Coffee (영화 홀드 에브리씽),Nat King Cole Trio,The Essential Hits: Originator of the Piano Bass Guitar Trio (Remastered 2005),"재즈, 보컬재즈",2023.08.14,"You're the cream in my coffee
You're the salt in my stew
You will always be my necessity
I'd be lost without you
You're the starch in my collar
You're the lace in my shoe
You will always be my necessity
I'd be lost without you
Most men tell love tales
And each phrase dovetails
You've heard each known way
This way is my own way
You're the sail of my love boat
You're the captain and crew
You will always be my necessity
I'd be lost without you
You give life savor
Bring out its flavor
So this is clear, dear
You're my Worcestershire, dear
You're the sail of my love boat
You're the captain and crew
You will always be my necessity
Like a restaurant with a recipe
You're the lace in my shoe
I'd be lost without you

펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/113/05/628/11305628_20230814094619_500.jpg?f1cb04defbb5dd4a5b3823442b4f5d85/melon/resize/282/quality/80/optimize,On The Sunny Side Of The Street (영화 신부의 아버지 2),Nat King Cole Trio,The Essential Hits: Originator of the Piano Bass Guitar Trio (Remastered 2005),"재즈, 보컬재즈",2023.08.14,"Get your coat and get your hat
Leave your worries on the doorstep
Just direct your feet
To the sunny, sunny side of the street

Can't you hear a pitter-pat?
Of that happy tune is your step
Life can be so sweet
On the sunny, sunny side of the street

I used to walk in the shade
With those blues on parade
I'm not afraid
Because my worries are over and the rover crossed over

If I never have a cent
I'd be rich as Rockefeller
Gold dust at my feet
On the sunny, sunny side of the street

I used to walk in the shade
With my blues on parade
I'm not afraid
Because my worries are over and the rover crossed over

If I never have a cent
I'd be rich as Rockefeller
Gold dust at my feet
On the sunny, sunny side of the street

On the sunny, sunny side of the street
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/046/19/300/4619300_500.jpg/melon/resize/282/quality/80/optimize,Say It Isn't So,Dick Haymes,Dick Haymes: You'll Never Know,재즈,2016.08.12,
https://cdnimg.melon.co.kr/cm/album/images/045/79/129/4579129_500.jpg/melon/resize/282/quality/80/optimize,Say it With Music,Dick Haymes,Bouquet Of Roses,POP,2009.05.11,
https://cdnimg.melon.co.kr/cm2/album/images/113/05/628/11305628_20230814094619_500.jpg?f1cb04defbb5dd4a5b3823442b4f5d85/melon/resize/282/quality/80/optimize,If You Can't Smile And Say Yes,Nat King Cole Trio,The Essential Hits: Originator of the Piano Bass Guitar Trio (Remastered 2005),"재즈, 보컬재즈",2023.08.14,"Knock me a kiss, you'll never miss
When I'm ready to go
But if you can't smile and say yes
Please don't cry and say no!

Squeeze me a squoze in these fine clothes
Mmmm...I love you so
But if you can't smile and say yes
Please don't cry and say no!

When I ask for a date, the answer is no
You don't know what you're saying
Don't you know the war's on
Everything is rationed
How 'bout that jive, keep me alive?

Baby, let bygones be bygones
'Cause men are scarce as nylons
And if you can't smile and say yes
Please don't cry and say no!

Baby, let bygones be bygones
'Cause men are scarce as nylons
And if you can't smile and say yes
Please don't cry and say no, no, no, baby
Please don't cry and say no
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/003/21/372/321372_500.jpg/melon/resize/282/quality/80/optimize,"After You Get What You Want, You Don'T Want It",Nat King Cole,The Nat King Cole Trio - The Complete Capitol Transcription Sessions,"재즈, 보컬재즈",2005.11.09,
https://cdnimg.melon.co.kr/cm/album/images/041/43/116/4143116_500.jpg/melon/resize/282/quality/80/optimize,Bring Another Drink,Nat King Cole Trio,Rhythm Sam,재즈,2017.07.15,
https://cdnimg.melon.co.kr/cm/album/images/023/66/234/2366234_500.jpg/melon/resize/282/quality/80/optimize,Youll Never Know (From 'Hello Frisco - Hello'),Dick Haymes & The Song Spinners,Film Music - The Girl on the Magazine Cover,국외영화,2016.04.01,
https://cdnimg.melon.co.kr/cm2/album/images/053/85/847/5385847_20200222101642_500.jpg/melon/resize/282/quality/80/optimize,Lady Of The Evening,Dick Haymes,Keepsakes,POP,2007.09.04,
https://cdnimg.melon.co.kr/cm2/album/images/109/31/751/10931751_20220425223210_500.jpg?d7eb7d12fd4e287a89e60e33c5837cbd/melon/resize/282/quality/80/optimize,Cuckoo In The Clock (2013 - Remaster),Bobby Troup,Bobby Troup Sings Johnny Mercer (2013 - Remaster),"재즈, 보컬재즈",2022.04.22,
https://cdnimg.melon.co.kr/cm/album/images/056/42/308/5642308_500.jpg/melon/resize/282/quality/80/optimize,Frim Fram Sauce,Diana Krall,All For You (A Dedication To The Nat King Cole Trio),재즈,1996.03.12,
https://cdnimg.melon.co.kr/cm/album/images/003/21/372/321372_500.jpg/melon/resize/282/quality/80/optimize,Dream A Little Dream Of Me,Nat King Cole,The Nat King Cole Trio - The Complete Capitol Transcription Sessions,"재즈, 보컬재즈",2005.11.09,"Stars shining bright above you
Night breezes seem to whisper I love you
Birds singing in the sycamore tree
Dream a little dream of me

say good night and kiss me
Oh, hold me tight and tell me you`ll miss me
While I`m alone and blue as can be
Dream a little dream of me

Stars fading but I linger on, dear
Still craving your kiss
I`m longing to linger till dawn, my dear
Just saying this

Sweet dreams till sunbeams find you
Sweet dreams that leave all worries behind you
But in your dreams whatever they be
Dream a little dream of me

Say nighty night and kiss me
Oh, hold me tight and tell me you`ll miss me
While I`m alone and blue as can be
Dream a little dream of me
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/053/85/847/5385847_20200222101642_500.jpg/melon/resize/282/quality/80/optimize,Soft Lights And Sweet Music,Dick Haymes,Keepsakes,POP,2007.09.04,
https://cdnimg.melon.co.kr/cm2/album/images/052/44/425/5244425_20200220014930_500.jpg/melon/resize/282/quality/80/optimize,Night Falls Again (late 1946),Stuff Smith,Complete Jazz Series 1944 - 1946,재즈,2009.06.29,
https://cdnimg.melon.co.kr/cm/album/images/003/21/372/321372_500.jpg/melon/resize/282/quality/80/optimize,I'D Love To Make Love To You,Nat King Cole,The Nat King Cole Trio - The Complete Capitol Transcription Sessions,"재즈, 보컬재즈",2005.11.09,
https://cdnimg.melon.co.kr/cm/album/images/043/16/681/4316681_500.jpg/melon/resize/282/quality/80/optimize,I Just Can't See For Lookin',Nat King Cole,Nat King Cole Trio 1943-1945,재즈,2011.07.17,
https://cdnimg.melon.co.kr/cm/album/images/044/29/237/4429237_500.jpg/melon/resize/282/quality/80/optimize,I'm in the Mood for Love,Nat King Cole Trio,I Realize Now,재즈,2017.07.15,
https://cdnimg.melon.co.kr/cm/album/images/028/92/664/2892664_500.jpg/melon/resize/282/quality/80/optimize,Go,"Fats Navarro, Don Lanphere",As Time Goes By,재즈,2015.11.24,
https://cdnimg.melon.co.kr/cm/album/images/045/79/129/4579129_500.jpg/melon/resize/282/quality/80/optimize,The Song Is Ended,Dick Haymes,Bouquet Of Roses,POP,2009.05.11,
https://cdnimg.melon.co.kr/cm/album/images/003/21/372/321372_500.jpg/melon/resize/282/quality/80/optimize,What Can I Say After I Say I'M Sorry?,Nat King Cole,The Nat King Cole Trio - The Complete Capitol Transcription Sessions,"재즈, 보컬재즈",2005.11.09,
https://cdnimg.melon.co.kr/cm2/album/images/110/79/670/11079670_20221018171241_500.jpg?94fd90d6f8c9a61ef31029f528b7f839/melon/resize/282/quality/80/optimize,(Get Your Kicks on) Route 66,김주환,Candy : Memories Of Nat King Cole Trio,"재즈, 애시드/퓨전/팝",2022.10.19,"If you ever plan to motor west,
Travel my way,
take the highway that's best.
Get your kicks on Route sixty-six.
It winds from Chicago to LA,
More than two thousand miles
all the way.
Get your kicks on Route sixty-six.
Now you go through Saint Louis
Joplin, Missouri,
And Oklahoma City is
mighty pretty.
You'll see Amarillo,
Gallup, New Mexico,
Flagstaff, Arizona.
Don't forget Winona,
Kingman, Barstow, San Bernandino.
Won't you get hip
to this timely tip:
When you make that California trip
Get your kicks on Route sixty-six.
Now you go through Saint Louis
Joplin, Missouri,
And Oklahoma City is
mighty pretty.
You'll see Amarillo,
Gallup, New Mexico,
Flagstaff, Arizona.
Don't forget Winona,
Kingman, Barstow, San Bernandino.
Won't you get hip
to this timely tip:
When you make that California trip
Get your kicks on Route sixty-six.
Get your kicks on Route sixty-six.
Get your kicks on Route sixty-six.
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/003/59/811/359811_500.jpg/melon/resize/282/quality/80/optimize,When I Take My Sugar To Tea,Nat King Cole,The Best Of The Nat King Cole Trio,"재즈, 보컬재즈",2003.03.02,
https://cdnimg.melon.co.kr/cm/album/images/049/00/508/4900508_500.jpg/melon/resize/282/quality/80/optimize,Darlin' It's Just Like a Dream (Feat. Rabon Tarrant),Jack McVea,Complete Recordings 1947 - 1952 (Feat. Rabon Tarrant) Vol. 2,재즈,2015.03.23,
https://cdnimg.melon.co.kr/cm/album/images/041/38/464/4138464_500.jpg/melon/resize/282/quality/80/optimize,My Blue Heaven,"Gene Austin, Nat Shilkret Orchestra","Sam, The Old Accordian Man (The Music of Walter Donaldson - Original Recordings 1922 - 1928)",POP,2017.07.15,
https://cdnimg.melon.co.kr/cm/album/images/037/10/797/3710797_500.jpg?3fd60a9012f604ababe25143b96903a9/melon/resize/282/quality/80/optimize,Alfred: You Don'T Learn That In School,The Nat 'King' Cole Trio,King Cole Trio: That'S What (1943-1947),재즈,2006.08.01,
https://cdnimg.melon.co.kr/cm/album/images/049/47/010/4947010_500.jpg/melon/resize/282/quality/80/optimize,I'm a Shy Guy,Nat King Cole Trio,Jazz Attack,재즈,2012.05.20,
https://cdnimg.melon.co.kr/cm2/album/images/113/05/628/11305628_20230814094619_500.jpg?f1cb04defbb5dd4a5b3823442b4f5d85/melon/resize/282/quality/80/optimize,Too Marvelous For Words (영화 카페 소사이어티),Nat King Cole Trio,The Essential Hits: Originator of the Piano Bass Guitar Trio (Remastered 2005),"재즈, 보컬재즈",2023.08.14,"I search for phrases
To sing your praises
But there aren't any magic adjectives
To tell you all you are!

You're just too marvelous
Too marvelous for words
Like glorious, glamorous
And that old standby, amorous

It's all too wonderful
I'll never find the words
That say enough, tell enough
I mean, they just aren't swell enough

You're much too much
And just too very, very
To ever be in Webster's Dictionary

And so I'm borrowing
A love song from the birds
To tell you that you're marvelous
Too marvelous for words

펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/113/05/628/11305628_20230814094619_500.jpg?f1cb04defbb5dd4a5b3823442b4f5d85/melon/resize/282/quality/80/optimize,Beautiful Moons Ago,Nat King Cole Trio,The Essential Hits: Originator of the Piano Bass Guitar Trio (Remastered 2005),"재즈, 보컬재즈",2023.08.14,"Here we are, together again
But somehow it's not the same
Where is our burning flame?
That we knew beautiful moons ago

Time was when I held you so close
And whispered my darling you
You said the same thing too
On those beautiful moons ago

There's thunder in the skies
Teardrops are in my eyes
Because the dreams we dreamed
We're all just pretty lies
I know that faith's unkind
But never mind
To you, I will always cling
And memories will bring
Bring back those beautiful moons ago

And memories will bring
Bring back those beautiful moons
Those wonderful moons
Those beautiful moons ago

펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/113/05/628/11305628_20230814094619_500.jpg?f1cb04defbb5dd4a5b3823442b4f5d85/melon/resize/282/quality/80/optimize,Straighten Up And Fly Right (비디오 게임 마피아 2),Nat King Cole Trio,The Essential Hits: Originator of the Piano Bass Guitar Trio (Remastered 2005),"재즈, 보컬재즈",2023.08.14,"[Verse 1]
A buzzard took a monkey for a ride in the air
The monkey thought that everything was on the square
The buzzard tried to throw the monkey off his back
The monkey grabbed his neck and said, ""Now listen, Jack...""

[Chorus]
Straighten up and fly right
Straighten up and stay right
Straighten up and fly right
Cool down, papa
Don't you blow your top
Ain't no use in diving
What's the use in jiving?
Straighten up and fly right
Cool down, papa
Don't you blow your top

[Verse 2]
The buzzard told the monkey you are choking me
Release your hold and I'll set you free
The monkey looked the buzzard right dead in the eye and said
""Your story's so touching, but it sounds just like a lie.""

[Chorus]
Straighten up and fly right
Straighten up and stay right
Straighten up and fly right
Cool down, papa
Don't you blow your top
Ain't no use in diving
What's the use in jiving?
Straighten up and fly right
Cool down, papa
Don't you blow your top

[Instrumental Bridge]

[Outro]
Straighten up and fly right
Straighten up and stay right
Straighten up and fly right
Cool down, papa
Don't you blow your top
Ain't no use in diving
What's the use in jiving?
Straighten up and fly right
Cool down, papa
Don't you blow your top

펼치기"
https://cdnimg.melon.co.kr/cm/album/images/037/10/797/3710797_500.jpg?3fd60a9012f604ababe25143b96903a9/melon/resize/282/quality/80/optimize,"Atkinson, Oliver: But She'S My Buddy'S Chick",The Nat 'King' Cole Trio,King Cole Trio: That'S What (1943-1947),재즈,2006.08.01,
https://cdnimg.melon.co.kr/cm2/album/images/110/81/366/11081366_20221020102625_500.jpg?3ec4b243ce8d2bae31d194182e81e103/melon/resize/282/quality/80/optimize,Moonglow,Erroll Garner,On Savoy: Erroll Garner,재즈,2022.10.21,
https://cdnimg.melon.co.kr/cm/album/images/036/11/679/3611679_500.jpg/melon/resize/282/quality/80/optimize,The Christmas Waltz,Frank Sinatra,From This Moment On,재즈,2017.02.01,
https://cdnimg.melon.co.kr/cm/album/images/003/14/622/314622_500.jpg/melon/resize/282/quality/80/optimize,I'Ll Be Home For Christmas,Frank Sinatra,Sinatra Christmas Album,-,1998.09.29,"I'll be home for Christmas
You can plan on me
Please have snow and mistletoe
And presents on the treeChristmas Eve will find me
Where the lovelight gleams
I'll be home for Christmas
If only in my dreamsI'll be home for Christmas
You can plan on me
Please have snow and mistletoe
And presents on the treeChristmas Eve will find me
Where the lovelight gleams
I'll be home for Christmas
If only in my dreams
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/105/21/191/10521191_20201119163006_500.jpg?38341c2e9b6e0491978160078eb314b6/melon/resize/282/quality/80/optimize,A Winter Romance,Dean Martin,Evergreen Christmas Hits: All-star X-mas Hits Series,POP,2020.11.20,
https://cdnimg.melon.co.kr/cm2/album/images/114/94/944/11494944_20240522140901_500.jpg?65c28ace5f4c30428ee5a61e8b9a81a8/melon/resize/282/quality/80/optimize,White Christmas,Dean Martin,Classic 70s Christmas,POP,2024.05.28,
https://cdnimg.melon.co.kr/cm2/album/images/114/46/053/11446053_20240319214720_500.jpg?62e6ebe7d84c4164eec6de3da8ad34b5/melon/resize/282/quality/80/optimize,Let It Snow (2024 Remastered),Dean Martin,"Essential Classics, Vol. 199: Dean Martin",재즈,2024.02.16,
https://cdnimg.melon.co.kr/cm2/album/images/114/90/482/11490482_20240516155251_500.jpg?0cafbb5d747853b093b9f9218e929cc1/melon/resize/282/quality/80/optimize,There Is No Christmas Like a Home Christmas,Perry Como,christmas szn,POP,2024.05.19,
https://cdnimg.melon.co.kr/cm2/album/images/114/84/399/11484399_20240508181121_500.jpg?c5fa5b218be4a282d674f3dee77389d0/melon/resize/282/quality/80/optimize,Silver Bells,Perry Como,Christmas Music |Top 100 Hits,POP,2024.05.16,
https://cdnimg.melon.co.kr/cm2/album/images/113/66/706/11366706_20231115173531_500.jpg?9a1a35366bd1bb6e7700c739b945e3af/melon/resize/282/quality/80/optimize,Here We Come a-Caroling / We Wish You a Merry Christmas,Perry Como,One More Sleep - Christmas Eve Songs 2023,POP,2023.11.17,
https://cdnimg.melon.co.kr/cm/album/images/044/14/808/4414808_500.jpg/melon/resize/282/quality/80/optimize,You're All I Want for Christmasb,Bing Crosby & The Ken Kane Singers,Christmas Universum,월드뮤직,2017.12.01,
https://cdnimg.melon.co.kr/cm2/album/images/110/87/695/11087695_20221026225632_500.jpg?cc138c7a6f729b93ed0924a80098cf2f/melon/resize/282/quality/80/optimize,White Christmas (Single Version),"Louis Armstrong, Gordon Jenkins & His Orchestra",Louis Wishes You a Cool Yule,POP,2022.10.28,
https://cdnimg.melon.co.kr/cm2/album/images/104/95/206/10495206_20200923163510_500.jpg?67a6816ff65548d888a01de8ff86ffb2/melon/resize/282/quality/80/optimize,It's Christmas Time Again,Peggy Lee,Ultimate Christmas,"재즈, 보컬재즈",2020.09.25,
https://cdnimg.melon.co.kr/cm2/album/images/105/21/191/10521191_20201119163006_500.jpg?38341c2e9b6e0491978160078eb314b6/melon/resize/282/quality/80/optimize,Silver Bells (영화 나홀로 집에2),Dean Martin,Evergreen Christmas Hits: All-star X-mas Hits Series,POP,2020.11.20,
https://cdnimg.melon.co.kr/cm2/album/images/105/27/896/10527896_20201202175803_500.jpg?4d82e3b8556a488820b458d69e45f67d/melon/resize/282/quality/80/optimize,The Christmas Song (영화 러브 어페어),Perry Como,Evergreen Christmas Hits: All-star X-mas His Series,POP,2020.12.04,
https://cdnimg.melon.co.kr/cm2/album/images/105/21/191/10521191_20201119163006_500.jpg?38341c2e9b6e0491978160078eb314b6/melon/resize/282/quality/80/optimize,"Rudolph, The Red-Nosed Reindeer (만화영화 루돌프 사슴코)",Dean Martin,Evergreen Christmas Hits: All-star X-mas Hits Series,POP,2020.11.20,
https://cdnimg.melon.co.kr/cm2/album/images/104/95/206/10495206_20200923163510_500.jpg?67a6816ff65548d888a01de8ff86ffb2/melon/resize/282/quality/80/optimize,The Christmas Waltz,Peggy Lee,Ultimate Christmas,"재즈, 보컬재즈",2020.09.25,
https://cdnimg.melon.co.kr/cm2/album/images/114/60/076/11460076_20240408131930_500.jpg?2eb2a044c558091e86dd51bd71efa957/melon/resize/282/quality/80/optimize,The Things We Did Last Summer,Dean Martin,Christmas In July,POP,2024.04.18,
https://cdnimg.melon.co.kr/cm2/album/images/104/95/206/10495206_20200923163510_500.jpg?67a6816ff65548d888a01de8ff86ffb2/melon/resize/282/quality/80/optimize,The Christmas Spell,Peggy Lee,Ultimate Christmas,"재즈, 보컬재즈",2020.09.25,
https://cdnimg.melon.co.kr/cm2/album/images/110/87/559/11087559_20221026194813_500.jpg?58d6d72533d73f49f36e81f279418b50/melon/resize/282/quality/80/optimize,Winter Wonderland (LOUALLDAY Lofi Flip),Bing Crosby,Christmas In Lofi,POP,2022.10.28,
https://cdnimg.melon.co.kr/cm/album/images/100/04/076/10004076_500.jpg/melon/resize/282/quality/80/optimize,I'd Like You For Christmas (Remastered 2004),Julie London,A Capitol Christmas,-,2016.09.23,
https://cdnimg.melon.co.kr/cm/album/images/003/04/875/304875_500.jpg/melon/resize/282/quality/80/optimize,O Holy Night,Nat King Cole,Christmas With Nat & Dean,"재즈, 보컬재즈",1996.10.01,
https://cdnimg.melon.co.kr/cm/album/images/044/14/837/4414837_500.jpg/melon/resize/282/quality/80/optimize,Ole! Santa,Dinah Washington,Christmas Crackers,월드뮤직,2017.12.20,
https://cdnimg.melon.co.kr/cm2/album/images/110/87/695/11087695_20221026225632_500.jpg?cc138c7a6f729b93ed0924a80098cf2f/melon/resize/282/quality/80/optimize,Winter Wonderland (Single Version),"Louis Armstrong, Gordon Jenkins & His Orchestra",Louis Wishes You a Cool Yule,POP,2022.10.28,
https://cdnimg.melon.co.kr/cm2/album/images/103/72/938/10372938_20200107184411_500.jpg?6ebb3c9815352180d5684f91862f022e/melon/resize/282/quality/80/optimize,What Are You Doing New Year's Eve?,Kay Kyser,The Christmas Melodies (크리스마스 캐롤),POP,2019.12.06,
https://cdnimg.melon.co.kr/cm2/album/images/114/84/399/11484399_20240508181121_500.jpg?c5fa5b218be4a282d674f3dee77389d0/melon/resize/282/quality/80/optimize,Santa Claus Is Comin' to Town (1959 Version),Perry Como,Christmas Music |Top 100 Hits,POP,2024.05.16,
https://cdnimg.melon.co.kr/cm2/album/images/105/11/599/10511599_20201030134555_500.jpg?a4e9512d2950f07773be8298f86d7c44/melon/resize/282/quality/80/optimize,I Need You Christmas,Jonas Brothers,I Need You Christmas,POP,2020.10.30,"I need you Christmas
Friends by the fire to hold
Times have been lonely
And lately I just feel alone
I need you Christmas
Family with nowhere to go
Angels on treetops
and angels in the snow
Oh the cold
Seasons change come and go
But there's one thing I know
You'll just stay the same
You don't ever change
I miss the feeling
Waiting for Santa to show
Caroling late night
And all the children's eyes aglow
I need you Christmas
Oh how I miss you the most
Greetings from loved ones
And lovers under mistletoe
Oh oh oh
If you're young if you're old
We all wait to be told
Just a simple phrase
Have a Merry Christmas
Ooh ooh
Christmas ooh ooh ooh
Seasons change come and go
But there's one thing I hope
You'll just stay the same
'Cause I need you Christmas
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/113/56/689/11356689_20231101154912_500.jpg?acdaaac881dd46017743a73f0d2e84a3/melon/resize/282/quality/80/optimize,The First Noel,Giveon,The First Noel,R&B/Soul,2023.11.03,"The First Noel the Angels did say
Was to certain poor shepherds
In fields as they lay
In fields where they lay,
they were keepin' their sheep
On a cold winter's night that was so deep

Noel, Noel, Noel, Noel
Born is the King of Israel

The shepherds looked up
and they saw a bright star
Shining down in the East beyond them far
And to the (And to the) darken earth,
it gave great light
And so (And so)
it continued through day and through night

Noel, Noel, Noel
Born is thе King of Israel
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/111/08/077/11108077_20221122172152_500.jpg?8d4ea53fc7f96aa329566856dbdf42e9/melon/resize/282/quality/80/optimize,Have Yourself a Merry Little Christmas,"Sarah Kang, Sam Ock",Peppermint Tea,R&B/Soul,2022.11.23,"Have yourself a
merry little Christmas
Let your heart be light
From now on,
all our troubles
will be out of sight
Have yourself a
merry little Christmas
Make the yuletide gay
From now on,
our troubles will be miles away
Here were are as in olden days
Happy golden days of yore
Faithful friends
who are dear to us
Gather near to us once more
Through the years
we all will be together
If the fates allow
I will hang a shining
star upon the highest bough
And have yourself a
merry little Christmas now
Here were are as in olden days
Happy golden days of yore
Faithful friends
who are dear to us
Gather near to us once more
Through the years
we all will be together
If the fates allow
I will hang a shining
star upon the highest bough
And have yourself a
merry little Christmas now
펼치기"
