,Unnamed: 0,이미지,제목,가수,곡명,이미지색감,색감비율
35047,35047,img.youtube.com/vi/k0JrM3zvvRY/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 2,Blake Rose,Lost,"[28, 71, 44]",40.484700520833336
35050,35050,img.youtube.com/vi/k0JrM3zvvRY/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 2,Ant Saunders,I Had A Love Song ,"[28, 71, 44]",40.48491753472222
35053,35053,img.youtube.com/vi/k0JrM3zvvRY/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 2,Johnny Stimson,Smile,"[28, 71, 44]",40.48285590277778
35056,35056,img.youtube.com/vi/k0JrM3zvvRY/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 2,Tash,Softly,"[28, 71, 44]",40.48502604166666
35059,35059,img.youtube.com/vi/k0JrM3zvvRY/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 2,Hugo Helmig,Champagne Problems,"[28, 71, 44]",40.484700520833336
35062,35062,img.youtube.com/vi/k0JrM3zvvRY/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 2,Harry Styles,Falling,"[28, 71, 44]",40.48480902777778
35065,35065,img.youtube.com/vi/k0JrM3zvvRY/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 2,John K,Chill,"[28, 71, 44]",40.48480902777778
35068,35068,img.youtube.com/vi/UGlpAi8DwIw/maxresdefault.jpg,내 눈동자에서만 빛나는 너의 결정체,━━━━━━━━●─── Peder Elias,Easy  ,"[165, 165, 165]",27.845269097222225
35071,35071,img.youtube.com/vi/UGlpAi8DwIw/maxresdefault.jpg,내 눈동자에서만 빛나는 너의 결정체,Trey Schafer,Love Finesse   ,"[165, 165, 165]",27.845269097222225
35074,35074,img.youtube.com/vi/UGlpAi8DwIw/maxresdefault.jpg,내 눈동자에서만 빛나는 너의 결정체,GERVS,Another Day  ,"[165, 165, 165]",27.845269097222225
35077,35077,img.youtube.com/vi/UGlpAi8DwIw/maxresdefault.jpg,내 눈동자에서만 빛나는 너의 결정체,"Sam Fischer, Demi Lovato",What Other People Say  ,"[165, 165, 165]",27.845269097222225
35080,35080,img.youtube.com/vi/UGlpAi8DwIw/maxresdefault.jpg,내 눈동자에서만 빛나는 너의 결정체,Cheat Codes,Hate You + Love You   ,"[165, 165, 165]",27.845269097222225
35083,35083,img.youtube.com/vi/UGlpAi8DwIw/maxresdefault.jpg,내 눈동자에서만 빛나는 너의 결정체,Anthony Ramos,lsabella  ,"[165, 165, 165]",27.845269097222225
35086,35086,img.youtube.com/vi/UGlpAi8DwIw/maxresdefault.jpg,내 눈동자에서만 빛나는 너의 결정체,Jae Jin,Gonna Be Honest,"[165, 165, 165]",27.845269097222225
35089,35089,img.youtube.com/vi/UGlpAi8DwIw/maxresdefault.jpg,내 눈동자에서만 빛나는 너의 결정체,Mills,Slide Thru  ,"[165, 165, 165]",27.845269097222225
35092,35092,img.youtube.com/vi/UGlpAi8DwIw/maxresdefault.jpg,내 눈동자에서만 빛나는 너의 결정체,Post Malone,Circles  ,"[165, 165, 165]",27.845269097222225
35095,35095,img.youtube.com/vi/FmHEScuII8s/maxresdefault.jpg,사클에서 듣는 내가 좋아하는 팝송,━━━━━━━━●─── Carl Storm,With You ln The Morning,"[41, 41, 41]",21.15896267361111
35098,35098,img.youtube.com/vi/FmHEScuII8s/maxresdefault.jpg,사클에서 듣는 내가 좋아하는 팝송,Hunter Plake,Morning Glow,"[41, 41, 41]",21.15896267361111
35101,35101,img.youtube.com/vi/FmHEScuII8s/maxresdefault.jpg,사클에서 듣는 내가 좋아하는 팝송,Carsen,Never Be Far,"[41, 41, 41]",21.15896267361111
35104,35104,img.youtube.com/vi/FmHEScuII8s/maxresdefault.jpg,사클에서 듣는 내가 좋아하는 팝송,Mountenz,Loyal to You,"[41, 41, 41]",21.15896267361111
35107,35107,img.youtube.com/vi/FmHEScuII8s/maxresdefault.jpg,사클에서 듣는 내가 좋아하는 팝송,slchld,"she likes spring, I prefer winter,","[41, 41, 41]",21.15896267361111
35110,35110,img.youtube.com/vi/FmHEScuII8s/maxresdefault.jpg,사클에서 듣는 내가 좋아하는 팝송,flybymidnight,Toy,"[41, 41, 41]",21.15896267361111
35113,35113,img.youtube.com/vi/FmHEScuII8s/maxresdefault.jpg,사클에서 듣는 내가 좋아하는 팝송,Faime,Feels Like You,"[41, 41, 41]",21.15896267361111
35116,35116,img.youtube.com/vi/FmHEScuII8s/maxresdefault.jpg,사클에서 듣는 내가 좋아하는 팝송,JOSH MAC,tired,"[41, 41, 41]",21.15896267361111
35119,35119,img.youtube.com/vi/FmHEScuII8s/maxresdefault.jpg,사클에서 듣는 내가 좋아하는 팝송,MOTEL 7,Summer Love,"[41, 41, 41]",21.15896267361111
35122,35122,img.youtube.com/vi/FmHEScuII8s/maxresdefault.jpg,사클에서 듣는 내가 좋아하는 팝송,Conor Matthews,Inside Out,"[41, 41, 41]",21.15896267361111
35125,35125,img.youtube.com/vi/k_vRfFcBg_M/maxresdefault.jpg,남자다운 섹시함은 이거지..+톰하디,━━━━━━━━●─── Royal Deluxe,Dangerous   ,"[250, 250, 250]",32.84733072916667
35128,35128,img.youtube.com/vi/k_vRfFcBg_M/maxresdefault.jpg,남자다운 섹시함은 이거지..+톰하디,Rosenfeld,like u   ,"[250, 250, 250]",32.84733072916667
35131,35131,img.youtube.com/vi/k_vRfFcBg_M/maxresdefault.jpg,남자다운 섹시함은 이거지..+톰하디,The Phantoms,Watch Me  ,"[250, 250, 250]",32.84733072916667
35134,35134,img.youtube.com/vi/k_vRfFcBg_M/maxresdefault.jpg,남자다운 섹시함은 이거지..+톰하디,Michele Morrone,Watch Me Burn,"[250, 250, 250]",32.84733072916667
35137,35137,img.youtube.com/vi/k_vRfFcBg_M/maxresdefault.jpg,남자다운 섹시함은 이거지..+톰하디,Josef Salvat,call on me   ,"[250, 250, 250]",32.84733072916667
35140,35140,img.youtube.com/vi/k_vRfFcBg_M/maxresdefault.jpg,남자다운 섹시함은 이거지..+톰하디,H.E.R,Come Through   ,"[250, 250, 250]",32.84733072916667
35143,35143,img.youtube.com/vi/k_vRfFcBg_M/maxresdefault.jpg,남자다운 섹시함은 이거지..+톰하디,Stellar,Ashes,"[250, 250, 250]",32.848307291666664
35146,35146,img.youtube.com/vi/k_vRfFcBg_M/maxresdefault.jpg,남자다운 섹시함은 이거지..+톰하디,Only Real,Lemonade,"[250, 250, 250]",32.84733072916667
35149,35149,img.youtube.com/vi/k_vRfFcBg_M/maxresdefault.jpg,남자다운 섹시함은 이거지..+톰하디,X Ambassadors,HEY CHILD  ,"[250, 250, 250]",32.84733072916667
35152,35152,img.youtube.com/vi/7f5ZQ4Zl1wU/maxresdefault.jpg,팝송 같은 음색 좋은 가수 추천!,━━━━━━━━●─── entoy,Don't You Dare ,"[22, 42, 57]",36.73111979166666
35155,35155,img.youtube.com/vi/7f5ZQ4Zl1wU/maxresdefault.jpg,팝송 같은 음색 좋은 가수 추천!,entoy,Midnight ,"[22, 42, 57]",36.73285590277778
35158,35158,img.youtube.com/vi/7f5ZQ4Zl1wU/maxresdefault.jpg,팝송 같은 음색 좋은 가수 추천!,entoy,I Don't wanna XX ,"[22, 42, 57]",36.73285590277778
35161,35161,img.youtube.com/vi/7f5ZQ4Zl1wU/maxresdefault.jpg,팝송 같은 음색 좋은 가수 추천!,entoy,never do me wrong    ,"[22, 42, 57]",36.7333984375
35164,35164,img.youtube.com/vi/7f5ZQ4Zl1wU/maxresdefault.jpg,팝송 같은 음색 좋은 가수 추천!,entoy,Place ,"[22, 42, 57]",36.73285590277778
35167,35167,img.youtube.com/vi/7f5ZQ4Zl1wU/maxresdefault.jpg,팝송 같은 음색 좋은 가수 추천!,entoy,Blank,"[22, 42, 57]",36.73285590277778
35170,35170,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",James Smith,Tell Me That You Love Me   ,"[43, 58, 91]",27.139322916666668
35173,35173,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Blake Rose,Gone  ,"[43, 58, 91]",27.131944444444443
35176,35176,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Conor Maynard,Someone You Loved  ,"[43, 58, 91]",27.104600694444443
35179,35179,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Justin Jesso,Getting Closer ,"[43, 58, 91]",27.130750868055557
35182,35182,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",clide,broken parts  ,"[43, 58, 91]",27.130750868055557
35185,35185,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Jess Glynne,Thursday ,"[43, 58, 91]",27.14105902777777
35188,35188,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Etham,  ,"[43, 58, 91]",27.130967881944446
35191,35191,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Etham,Safety Pin  ,"[43, 58, 91]",27.1044921875
35194,35194,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Lauv,The Story Never Ends,"[43, 58, 91]",27.130750868055557
35197,35197,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Etham,Opposite Of Loving Me  ,"[43, 58, 91]",27.1044921875
35200,35200,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Etham,Before I Lose My Mind  ,"[43, 58, 91]",27.130859375
35203,35203,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",James Smith,Rely On Me ,"[43, 58, 91]",27.1044921875
35206,35206,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Jasmine Thompson,Lonely Together,"[43, 58, 91]",27.126519097222225
35209,35209,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Adele,When We Were Young  ,"[43, 58, 91]",27.130642361111114
35212,35212,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Ed Sheeran,Happier  ,"[43, 58, 91]",27.13943142361111
35215,35215,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Ruel,Hard Sometimes  ,"[43, 58, 91]",27.130967881944446
35218,35218,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Holly Humberstone,Drop Dead  ,"[43, 58, 91]",27.130967881944446
35221,35221,img.youtube.com/vi/H3KLkWPGdfo/maxresdefault.jpg,"""그런 날 있잖아, 그냥 울고 싶은 날 "" #슬픈팝송",Ruth B,Lost Boy  ,"[43, 58, 91]",27.130750868055557
35224,35224,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,━━━━━━━━●─── lsac Elliot,Roommates   ,"[102, 102, 102]",22.056532118055557
35227,35227,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,Chris James,Not Angry   ,"[102, 102, 102]",22.056532118055557
35230,35230,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,Mokita,Don't Leave the Light On   ,"[103, 103, 103]",21.906358506944446
35233,35233,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,Eli,SAD   ,"[103, 103, 103]",22.25965711805556
35236,35236,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,Anthony Russo,I Can't Walk Away   ,"[103, 103, 103]",21.906358506944446
35239,35239,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,Justin Bieber,Off My Face   ,"[103, 103, 103]",22.25965711805556
35242,35242,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,Phil Good,Everything's Good   ,"[103, 103, 103]",21.906358506944446
35245,35245,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,Brdgs,LA Without You   ,"[103, 103, 103]",21.906358506944446
35248,35248,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,Parson James,"High Tide, Low Tide   ","[102, 102, 102]",22.056532118055557
35251,35251,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,Blake Rose,Gone   ,"[103, 103, 103]",21.906358506944446
35254,35254,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,Peder Elias,Best Friend   ,"[102, 102, 102]",22.056532118055557
35257,35257,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,Mitch James,Bright Blue Skies   ,"[103, 103, 103]",21.906358506944446
35260,35260,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,Fiji Blue,Waves   ,"[102, 102, 102]",22.056532118055557
35263,35263,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,Isac Elliot,Ghost   ,"[103, 103, 103]",22.25965711805556
35266,35266,img.youtube.com/vi/hzYdgQMVurE/maxresdefault.jpg,주인장이 최애하는 진짜 좋은 팝송 리스트 # 1,"Alle Farben, Rhodes",H.O.L.Y   ,"[103, 103, 103]",22.25965711805556
35269,35269,img.youtube.com/vi/pDzQovLVrdw/maxresdefault.jpg,사이다 처럼 청량하고 시원한 팝송,━━━━━━━━●─── Tauren Wells,Like You Love Me  ,"[212, 221, 232]",18.927842881944446
35272,35272,img.youtube.com/vi/pDzQovLVrdw/maxresdefault.jpg,사이다 처럼 청량하고 시원한 팝송,Alexander Oscar,One More Dance  ,"[212, 221, 232]",18.91493055555556
35275,35275,img.youtube.com/vi/pDzQovLVrdw/maxresdefault.jpg,사이다 처럼 청량하고 시원한 팝송,DPR IAN,Nerves  ,"[212, 221, 232]",18.927842881944446
35278,35278,img.youtube.com/vi/pDzQovLVrdw/maxresdefault.jpg,사이다 처럼 청량하고 시원한 팝송,Justin Bieber,Sorry  ,"[212, 221, 232]",18.927842881944446
35281,35281,img.youtube.com/vi/pDzQovLVrdw/maxresdefault.jpg,사이다 처럼 청량하고 시원한 팝송,Jonasu & Jantine,Thinkin Bout You  ,"[212, 221, 232]",18.927842881944446
35284,35284,img.youtube.com/vi/pDzQovLVrdw/maxresdefault.jpg,사이다 처럼 청량하고 시원한 팝송,"Sandro Cavazza, Georgia Ku",Love To Lose,"[212, 221, 232]",18.927842881944446
35287,35287,img.youtube.com/vi/pDzQovLVrdw/maxresdefault.jpg,사이다 처럼 청량하고 시원한 팝송,"Alle Farben , Rhodes",H.O.L.Y,"[212, 221, 232]",18.927842881944446
35290,35290,img.youtube.com/vi/pDzQovLVrdw/maxresdefault.jpg,사이다 처럼 청량하고 시원한 팝송,"Johnny Orlando, DVBBS",I Don't  ,"[212, 221, 232]",18.927842881944446
35293,35293,img.youtube.com/vi/pDzQovLVrdw/maxresdefault.jpg,사이다 처럼 청량하고 시원한 팝송,24:!2  Austn,Phases  ,"[212, 221, 232]",18.927842881944446
35296,35296,img.youtube.com/vi/pDzQovLVrdw/maxresdefault.jpg,사이다 처럼 청량하고 시원한 팝송,Shawn Mendes,Mutual  ,"[212, 221, 232]",18.927842881944446
35299,35299,img.youtube.com/vi/pDzQovLVrdw/maxresdefault.jpg,사이다 처럼 청량하고 시원한 팝송,Noah,Ensom Forevigt  ,"[212, 221, 232]",18.927842881944446
35302,35302,img.youtube.com/vi/pDzQovLVrdw/maxresdefault.jpg,사이다 처럼 청량하고 시원한 팝송,Isac Elliot,Ghost,"[212, 221, 232]",18.927842881944446
35305,35305,img.youtube.com/vi/uebsltt2kqk/maxresdefault.jpg,지금도 지치고 힘들어하는 너에게,━━━━━━━━●─── WH3N,비밀  ,"[27, 24, 23]",25.573025173611114
35308,35308,img.youtube.com/vi/uebsltt2kqk/maxresdefault.jpg,지금도 지치고 힘들어하는 너에게,오웬,오늘  ,"[27, 24, 23]",25.573025173611114
35311,35311,img.youtube.com/vi/uebsltt2kqk/maxresdefault.jpg,지금도 지치고 힘들어하는 너에게,크루셜스타,너의 밤엔  ,"[27, 24, 23]",25.573025173611114
35314,35314,img.youtube.com/vi/uebsltt2kqk/maxresdefault.jpg,지금도 지치고 힘들어하는 너에게,밀리그램,Moonlight ,"[27, 24, 23]",25.573025173611114
35317,35317,img.youtube.com/vi/uebsltt2kqk/maxresdefault.jpg,지금도 지치고 힘들어하는 너에게,dosii,lovememore. ,"[27, 24, 23]",25.573025173611114
35320,35320,img.youtube.com/vi/uebsltt2kqk/maxresdefault.jpg,지금도 지치고 힘들어하는 너에게,JOE CHO,Every Night ,"[27, 24, 23]",25.573025173611114
35323,35323,img.youtube.com/vi/uebsltt2kqk/maxresdefault.jpg,지금도 지치고 힘들어하는 너에게,PL,ORCHID  ,"[27, 24, 23]",25.573025173611114
35326,35326,img.youtube.com/vi/uebsltt2kqk/maxresdefault.jpg,지금도 지치고 힘들어하는 너에게,디오,괜찮아도 괜찮아  ,"[27, 24, 23]",25.573025173611114
35329,35329,img.youtube.com/vi/r_aeolE8jKc/maxresdefault.jpg,네가 찾는 진짜 좋은 국힙 리스트,트웰브,Blueline  ,"[102, 102, 102]",28.51909722222222
35332,35332,img.youtube.com/vi/r_aeolE8jKc/maxresdefault.jpg,네가 찾는 진짜 좋은 국힙 리스트,Paul Blanco,믿어   ,"[102, 102, 102]",28.51909722222222
35335,35335,img.youtube.com/vi/r_aeolE8jKc/maxresdefault.jpg,네가 찾는 진짜 좋은 국힙 리스트,안재우,10분 후,"[102, 102, 102]",28.51909722222222
35338,35338,img.youtube.com/vi/r_aeolE8jKc/maxresdefault.jpg,네가 찾는 진짜 좋은 국힙 리스트,기리보이,이혼서류,"[102, 102, 102]",28.51909722222222
35341,35341,img.youtube.com/vi/r_aeolE8jKc/maxresdefault.jpg,네가 찾는 진짜 좋은 국힙 리스트,"릴보이,원슈타인",FRIENDS   ,"[102, 102, 102]",28.51909722222222
35344,35344,img.youtube.com/vi/r_aeolE8jKc/maxresdefault.jpg,네가 찾는 진짜 좋은 국힙 리스트,기리보이,빈집 ,"[102, 102, 102]",28.51909722222222
35347,35347,img.youtube.com/vi/r_aeolE8jKc/maxresdefault.jpg,네가 찾는 진짜 좋은 국힙 리스트,이한울,멀어지지 마,"[102, 102, 102]",28.51909722222222
35350,35350,img.youtube.com/vi/r_aeolE8jKc/maxresdefault.jpg,네가 찾는 진짜 좋은 국힙 리스트,KURO,미란아  ,"[102, 102, 102]",28.51909722222222
35353,35353,img.youtube.com/vi/r_aeolE8jKc/maxresdefault.jpg,네가 찾는 진짜 좋은 국힙 리스트,안재우,오늘이 지나면  ,"[102, 102, 102]",28.51909722222222
35356,35356,img.youtube.com/vi/r_aeolE8jKc/maxresdefault.jpg,네가 찾는 진짜 좋은 국힙 리스트,That,Outro  ,"[102, 102, 102]",28.51909722222222
35359,35359,img.youtube.com/vi/r_aeolE8jKc/maxresdefault.jpg,네가 찾는 진짜 좋은 국힙 리스트,대한,뭐라고 해? ,"[102, 102, 102]",28.51909722222222
35362,35362,img.youtube.com/vi/r_aeolE8jKc/maxresdefault.jpg,네가 찾는 진짜 좋은 국힙 리스트,정진우,MOVIE,"[102, 102, 102]",28.51909722222222
35365,35365,img.youtube.com/vi/8HHbRpn_3EI/maxresdefault.jpg,네가 찾는 진짜 좋은팝송이 여깄어 # 5,━━━━━━━━●─── Anthony Ramos,Isabella  ,"[90, 103, 113]",33.88552517361111
35368,35368,img.youtube.com/vi/8HHbRpn_3EI/maxresdefault.jpg,네가 찾는 진짜 좋은팝송이 여깄어 # 5,Jens,In or Out  ,"[91, 104, 113]",33.923177083333336
35371,35371,img.youtube.com/vi/8HHbRpn_3EI/maxresdefault.jpg,네가 찾는 진짜 좋은팝송이 여깄어 # 5,Johnny Orlando,See You  ,"[90, 103, 113]",33.88552517361111
35374,35374,img.youtube.com/vi/8HHbRpn_3EI/maxresdefault.jpg,네가 찾는 진짜 좋은팝송이 여깄어 # 5,Drax Project,Relax  ,"[90, 103, 113]",33.88758680555555
35377,35377,img.youtube.com/vi/8HHbRpn_3EI/maxresdefault.jpg,네가 찾는 진짜 좋은팝송이 여깄어 # 5,EBEN,Somewhere Like Her,"[91, 104, 113]",33.923177083333336
35380,35380,img.youtube.com/vi/8HHbRpn_3EI/maxresdefault.jpg,네가 찾는 진짜 좋은팝송이 여깄어 # 5,Dylan Bernard,Higher,"[90, 103, 113]",33.889322916666664
35383,35383,img.youtube.com/vi/8HHbRpn_3EI/maxresdefault.jpg,네가 찾는 진짜 좋은팝송이 여깄어 # 5,Robert Grace,Fake Fine ,"[90, 103, 113]",33.88292100694444
35386,35386,img.youtube.com/vi/8HHbRpn_3EI/maxresdefault.jpg,네가 찾는 진짜 좋은팝송이 여깄어 # 5,Jordy Searcy,All Night,"[90, 103, 113]",33.88552517361111
35389,35389,img.youtube.com/vi/8HHbRpn_3EI/maxresdefault.jpg,네가 찾는 진짜 좋은팝송이 여깄어 # 5,"Adam Turley, Hordan Jack",Bipolar Heart  ,"[91, 104, 113]",33.923177083333336
35392,35392,img.youtube.com/vi/8HHbRpn_3EI/maxresdefault.jpg,네가 찾는 진짜 좋은팝송이 여깄어 # 5,Joel Blackmon,Morning  ,"[90, 103, 113]",33.88292100694444
35395,35395,img.youtube.com/vi/8HHbRpn_3EI/maxresdefault.jpg,네가 찾는 진짜 좋은팝송이 여깄어 # 5,Josh Tobias,Summer Thing  ,"[90, 103, 113]",33.881618923611114
35398,35398,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",━━━━━━━━●─── Stelouse,Sociopath  ,"[122, 117, 115]",26.848524305555557
35401,35401,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",Bahari,Savage   ,"[122, 117, 115]",26.848524305555557
35404,35404,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",THEY.,Count Me In  ,"[122, 117, 115]",26.848524305555557
35407,35407,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",Josef Salvat,call on me  ,"[122, 117, 115]",26.848524305555557
35410,35410,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",Christopher,Monogamy  ,"[122, 117, 115]",26.848524305555557
35413,35413,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",Christopher,Bad  ,"[122, 117, 115]",26.848524305555557
35416,35416,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",The Weeknd,Die For You  ,"[122, 117, 115]",26.84646267361111
35419,35419,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",AJ Mitchell,STOP  ,"[122, 117, 115]",26.844943576388893
35422,35422,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",Josef Salvat,melt  ,"[122, 117, 115]",26.84646267361111
35425,35425,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",K.Flay,Giver  ,"[122, 117, 115]",26.848524305555557
35428,35428,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",Bishop Briggs,Dark Side  ,"[122, 117, 115]",26.848524305555557
35431,35431,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",Finneas,American Cliche,"[122, 117, 115]",26.848524305555557
35434,35434,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",Katy Perry,Harleys In Hawaii,"[122, 117, 115]",26.848524305555557
35437,35437,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",Allie X,Devil I Know,"[122, 117, 115]",26.848524305555557
35440,35440,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",UPSAHL,Wish You'd Make Me Cry,"[122, 117, 115]",26.848524305555557
35443,35443,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",Gallant,Sweet Insomnia   ,"[122, 117, 115]",26.848524305555557
35446,35446,img.youtube.com/vi/BrKYoOt_CGc/maxresdefault.jpg,"섹시,퇴폐,치명 모두있는 꼭 들어야할 팝송",Selena Gomez,Boyfriend  ,"[122, 117, 115]",26.848524305555557
35449,35449,img.youtube.com/vi/E0COLl4M1i4/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송,━━━━━━━━●─── Benjamin lngrosso,Do You Think About Me  ,"[103, 118, 144]",29.690104166666664
35452,35452,img.youtube.com/vi/E0COLl4M1i4/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송,Doja Cat,Kiss Me More   ,"[103, 118, 144]",29.68988715277778
35455,35455,img.youtube.com/vi/E0COLl4M1i4/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송,The Weeknd,Blinding Lights  ,"[103, 118, 144]",29.68988715277778
35458,35458,img.youtube.com/vi/E0COLl4M1i4/maxresdefault.jpg,기분이 좋아지는 진짜 좋은 상쾌한 팝송,Katy Perry,Never Really Over,"[103, 118, 144]",29.69129774305556
