albumCov,title,artistIdx,albumIdx,genreIdx,releasedAt,lyrics
https://cdnimg.melon.co.kr/cm2/album/images/114/65/913/11465913_20240415214221_500.jpg?52d5a596ac4f1c232780b6344cd47062/melon/resize/282/quality/80/optimize,Cola,Foley,On My Conscience (Explicit Ver.),POP,2020.03.20,
https://cdnimg.melon.co.kr/cm2/album/images/103/83/314/10383314_20200203102320_500.jpg?03bb51eb90ba71a782d61cc409fca855/melon/resize/282/quality/80/optimize,Mariposa,Peach Tree Rascals,Mariposa,POP,2019.08.28,"I can't wait for you
to come my way
I've been far away
But I'll keep running
Just to find a way
to you till then
I've been running from it
Tired of running from it
Scared of feeling something
Now I'm stuck here
tryna get up outta this hole
I tried to be strong
I tried to make it work
but I've been feeling too numb
Skies are beating on me
Why'd you leave me lonely
Feeling Whitney Stoney
Now I'm stuck here wondering
where I ever went wrong
How could I be strong
I'm fighting for you love
I can't wait for you
to come my way
I've been far away
But I'll keep running
Just to find a way
to you till then
I don't see light
in your love anymore
There ain't no reason
to call in a fall
I don't like feelings
and feeling like running
form something
And feeling so out of control
I know that the feelings are gone
I'm spending too much time alone
I'm hoping you pick up the phone
And ring me
when you wanna stay overnight
My shoulder's right
My baby's all in the one
And I play them
all of my favourite songs
That lady is my favourite one
I can't wait for you
to come my way
I've been far away
But I'll keep running
Just to find a way
to you till then
Ain't never gonna let you go
Got my heart Nascar racing
Shining never fading
He just left you hanging
Feining for you love
All worth it for the waiting
Give you what you need
Take you where you want
Can feel it when were all alone
Know you're wanting something more
My heart is like an open door
Just ring me
when you want it girl
I'll wait till you're home
Hold a place
till you're coming home
Show you where the garden grows
Just ring me
when you want it girl
I can't wait for you
to come my way
I've been far away
But I'll keep running
Just to find a way
to you till then
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/103/78/582/10378582_20200121180221_500.jpg?7151cea5a4e72ecc41f52b7982ffd64b/melon/resize/282/quality/80/optimize,Like You Love Me,Tauren Wells,Citizen of Heaven,"CCM, 국외CCM",2020.01.24,"Ooh-ooh-ooh
Like You love me
like You love me
Ooh-ooh-ooh
Like You love me
like You love me
Always something
trying to steal my mood
My crazy thoughts
trying to kill my groove
That's when I hear a voice
whisper through the noise
That brings a bigger picture
into view
Whenever the clouds come
into my mind
I won't forget it's You
who tells the sun to shine
Every worry every night
Every second thought
about tomorrow's wasted time
You give the sparrows
everything they need
You light the stars
and You paint the leaves eh
You clothe the lilies
with Your majesty
And You don't even love 'em
like You love me
No You don't love 'em
like You love me no
Ooh-ooh-ooh
Like You love me oh
like You love me
Ooh-ooh-ooh
Like You love me eh
like You love me
Who am I in light of everything
That You would choose to set
Your eyes on me
It blows my mind to think
that You would know my name
And I'm adored
by the King of Kings
Whenever the clouds come
into my mind
I won't forget it's You
who tells the sun to shine
Every worry every night
Every second thought
about tomorrow's wasted time
You give the sparrows
everything they need
You light the stars
and You paint the leaves eh
You clothe the lilies
with Your majesty
And You don't even love 'em
like You love me
No You don't love 'em
like You love me no
Ooh-ooh-ooh
Like You love me oh
like You love me
Ooh-ooh-ooh
Like You love me eh
like You love me
Break it down one time
Break it down two times eh
Listen up Like You love me
Why should I worry
Why should I care
If nobody loves me no
like You love-
If nobody loves me
Why should I worry no
Why should I care
Every second thought
about tomorrow's wasted time
You give the sparrows
everything they need
You light the stars
and You paint the leaves eh
And You paint the leaves
You clothe the lilies
with Your majesty
With Your majesty
And You don't even love 'em
like You love me
Like You love me
No You don't love 'em
like You love me no
Like You like You love me
Ooh-ooh-ooh
Like You love me
oh like You love me
Nobody loves me
like You love me Lord
Ooh-ooh-ooh
Like You love me
like You love me
Na-na-na-na
Ooh-ooh-ooh
Like You love me
oh like You love me
No no no no
no no no no no
Ooh-ooh-ooh
Like You love me
like You love me
Nobody hold me
in the midnight hour
like You Lord
Ooh-ooh-ooh
Nobody loves me
like You love me Lord
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/105/80/103/10580103_20211008114642_500.jpg?6cff30b5cf3143912f7a5650f0e133f2/melon/resize/282/quality/80/optimize,Peaches (Feat. Daniel Caesar & Giveon),Justin Bieber,Justice (The Complete Edition),POP,2021.10.08,"청소년 보호법에 따라 성인 인증이 필요한 콘텐츠 입니다. 성인 인증 후 이용해 주세요.
성인 인증"
https://cdnimg.melon.co.kr/cm/album/images/100/59/923/10059923_500.jpg?f6a66fdfa16248bc04fcc141ec97329e/melon/resize/282/quality/80/optimize,Do You Think About Me ('하트 시그널 2' 타이틀 음악),Benjamin Ingrosso,Do You Think About Me,POP,2017.05.08,"Ooooh
Do you think about me
Ooooh
Do you really think about me
Do you think about me
when you wake up
Do you think about me
when the two of you make love
Is it me that you see
when you're by yourself
Or does he make you
feel like you've never felt
Aaah do you think about me
I just want to know
Ooooh do you think about me
Ooooh do you really
think about me anymore
I wish I didn't miss you
but I'd lie to you
We're better together
not alone
Ooooh do you really think
about me at all
I've been drinking bout you
almost every night
I wonder what would happen
if called you to say Hi
Would you yell
go to hell and hang up the phone
Or suggest that
we met somewhere alone
Cause I've been trying
to figure it out
But I'm so lost without you
I really wanna know
Ooooh do you think about me
Ooooh do you really
think about me anymore
I wish I didn't miss you
but I'd lie to you
We're better together not alone
Ooooh do you really
think about me at all
Is it me that you see
when you touch yourself
Or does he make you feel
feel like you've never felt
Ooooh say do you think about me
Ooooh do you really
think about me anymore
I wish I didn't miss you
but I'd lie to you
We're better together not alone
Oooh do you really
think about me at all
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/106/05/708/10605708_20220428163451_500.jpg?58a009d66abbb3cfed8f2ddc726f4480/melon/resize/282/quality/80/optimize,Loving You Girl (Feat. Hkeem),Peder Elias,Love & Loneliness,POP,2021.05.14,"Loving you girl is such a lonely feeling
Whatever I say or do
I'll always be lost in you
When you told me forevermore
I must have been dreaming
This picture of you and me
Oh wasn't it meant to be
Jump into a cab on fifty ninth street
I say to the driver Make a right
Stare into the rain outside the window
'Cause I don't know
But I wish I knew
Baby when you are tonight
I miss you
Loving you girl is
such a lonely feeling
Whatever I say or do
I'll always be lost in you
When you told me forevermore
I must have been dreaming
This picture of you and me
Oh wasn't it meant to be
We used to play house way out
in Brooklyn
In the middle of July we had a fight
Now I'm looking at this little dent
on my pillow
And I don't know
But I wish I knew
Baby where you are tonight
Loving you girl is
such a lonely feeling
Whatever I say or do
I'll always be lost in you
When you told me forevermore
I must have been dreaming
This picture of you and me
Oh wasn't it meant to be
Girl let me know
I'll go anywhere
We can fly fly fly
We'd go anywhere
You and me were unstoppable
Ain't no one like you
you're unswappable
Do you recall we were happy
From the start girl you had me
Like a bumblebee burning slowly
'Cause loving you girl got me lonely
Loving you girl is such a lonely
feeling Such a lonely feeling
Whatever I say or do
I'll always be lost in you
When you told me forevermore
I must have been dreaming
This picture of you and me
Oh wasn't it meant to be
Loving you girl
it's such a lonely feeling
Whatever I say or do
I'll always be lost in you
When you told me forevermore
I must have been dreaming
This picture of you and me
Oh wasn't it meant to be
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/103/43/276/10343276_500.jpg?258d334e01c22e9d10af3976f807ee0f/melon/resize/282/quality/80/optimize,Maniac,Conan Gray,Maniac,POP,2019.10.25,"Maniac
You were with your friends partyin'
When the alcohol kicked in
Said you wanted me dead
So you show up at my home all alone
With a shovel and a rose
Do you think I'm a joke
'Cause people like you always
want back what they can't have
But I'm past that
and you know that
So you should turn back
to your rat pack
tell 'em I'm trash
Tell all of your friends
that I'm crazy and drive you mad
That I'm such a stalker
a watcher a psychopath
And tell 'em you hate me
and dated me just for laughs
So why do you call me
and tell me you want me back
You maniac
Maniac some may say
You maniac
Maniac some may say
You maniac
Maniac some may say
You maniac
Maniac some may say
You just went too far
Wrecked your car
called me cryin' in the dark
Now you're breakin' my heart
So I show up at your
place right away
Wipe the tears off of your face
While you beg me to stay
Well people like you always
want back what they can't have
But I'm past that
and you know that
So you should turn back
to your rat pack
tell 'em I'm trash
Tell all of your friends
that I'm crazy and drive you mad
That I'm such a stalker
a watcher a psychopath
And tell 'em you hate me
and dated me just for laughs
So why do you call me
and tell me you want me back
You maniac
Maniac some may say
You maniac
Maniac some may say
You maniac
Maniac some may say
You maniac
Maniac some may say
Psychopathic don't be so dramatic
We had magic
but you made it tragic
Now you're manic honestly
I've had it
Listen to yourself
think you need to get some help
Tell all of your friends
that I'm crazy and drive you mad
That I'm such a stalker
a watcher a psychopath
And tell 'em you hate me
and dated me just for laughs
So why do you call me
and tell me you want me back
You maniac
Maniac some may say
You maniac
Maniac some may say
You maniac
Maniac some may say
You maniac
Maniac some may say that I
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/100/99/689/10099689_500.jpg?5ac4f22a6e6b20049de6cf1caa5ca777/melon/resize/282/quality/80/optimize,Teacher,PRETTYMUCH (프리티머치),Teacher,POP,2017.09.29,"Yo it's PRETTYMUCH
Coming through
Coming for you live you know
I'm just tryna figure out
what you can be
'Cause uh
AY
You can be my teacher
where they at
You can be my boss
where they at
Oh you can be my lover
where they at
You can be my car
where they at
Baby I can drive ya
Ooh anywhere you want
squaa squaa
Ah you can be my teacher
where they at oh yeah
You can be my boss
I don't give a what
So tell me your wish
I can do the night
or the day shift
You can find my name
on your playlist
Your favourite girl yeah
And on the real tip real
Everything we do is salacious yeah
Meet me in your room or basement
Escaping girl yeah
Like that Prada you stole
Put me on like your clothes
We can rock nice and slow
Yeah me and you true uh
You can be my teacher
where they at
You can be my boss
where they at
Oh you can be my lover
where they at
You can be my car
where they at
Baby I can drive ya
Ooh anywhere you want
squaa squaa
Ah you can be my teacher
where they at oh yeah
You can be my boss
I don't give a what
It's your birthday
Every single day
it's your birthday
I can make you feel like Tinashe
In every way yeah yeah
When the beat drops
We'll keep on dancing
because we can't stop
We'll be connected like a hotspot
I got wifi girl yeah yeah
Like that Prada you stole
Put me on like your clothes
We can rock nice and slow
Me and you true
yeah that's true
You can be my teacher
where they at ooh
You can be my boss
you can be my boss
where they at
Oh you can be my lover
where they at yeah yeah yeah
You can be my car
said you can be girl
where they at
Baby I can drive ya ooh
Ooh anywhere you want
anywhere you want
squaa squaa
Ah you can be my teacher
where they at oh yeah
You can be my boss
I don't give a what
'Cause uh
I like you
I want you
Indeed baby take a seat baby
I like you
I want you
Indeed baby take a seat baby
I like you
I want you
Indeed baby take a seat baby
I like you
I want you
Indeed baby take a seat baby
Ooh
AYE
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/104/33/901/10433901_20200521180958_500.jpg?8a25e7870a5fbc9e5e79c32b548ba772/melon/resize/282/quality/80/optimize,Ride with Me,Pink Sweat$,Ride with Me,R&B/Soul,2020.04.10,"Baby when you say my name
Sit back sip some Chardonnay
Let's just how I'm feeling bae
When you touch me in that way
We gon' dance our life away
Money showers every day
Only do this for you bae
Can't go half go all the way
'Cause if it ain't love
then it ain't worth shit
I just got a whip
with the all-black tints
I just wanna know
that you by my side
I just wanna know
that you down to slide
Will you ride with me Yeah
Oh yeah-yeah
Will you ride with me Yeah
Oh yeah-yeah
Will you ride with me Yeah
Oh yeah-yeah
I really gotta know
I really gotta know
Will you
Need your body every day
On and off can't take no breaks
Girl I really love your shape
I might empty out the safe
Diamonds all up on your mirror
Look at how my baby shine
Only do this for you bae
Can't go half go all the way
'Cause if it ain't love
then it ain't worth shit
I just got a whip
with the all-black tints
I just wanna know
that you by my side
I just wanna know
that you down to slide
Will you ride with me Yeah
Oh yeah-yeah
Will you ride with me Yeah
Oh yeah-yeah
Will you ride with me Yeah
Oh yeah-yeah
I really gotta know
I really gotta know
Will you
Will you ride
Oh yeah-yeah
Oh oh
Oh yeah-yeah
'Cause if it ain't love
then it ain't worth shit
I just got a whip
with the all-black tints
I just wanna know
that you by my side
I just wanna know
that you down to slide
Will you ride with me Yeah
Oh yeah-yeah
Will you ride with me Yeah
Oh yeah-yeah
Will you ride with me Yeah
Oh yeah-yeah
I really gotta know
I really gotta know
Will you
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/101/87/334/10187334_500.jpg?3620acbb1b113abe509f95d51b517799/melon/resize/282/quality/80/optimize,Softly,Tash,Softly,R&B/Soul,2018.07.20,"Softly Mmmmm
Softly Mmmmm
Softly Mmmmm
Oh lover
why you got me clobbered
Frustrated and bothered
Paranoid that
you’ll destroy my colour
And paint it cover it and fade it
Leave me looking jaded
Why do I still love you
when I hate this
Got me keeping quiet
But you know I wanna talk about it
I don’t wanna have to hide it
I need somebody to confide in
Don’t let me stow it away
‘Cause I can barely fight it
It’s a constant ache
when i’m reminded that
You never call my telephone
But you know we’re both alone
What is it you’re holding on to
Because there is something wrong
I understand that
you may never want me close
But understand that
I need you the most
I spread my love
Along your path so
Please tread softly
Please tell me
you won’t go stomping harshly
You don’t have to want me
But please tread softly
Softly
Softly
Softly
softly
Oh karma
Why do I even bother
When you never wanna stick with me
Instead of choosing others to favour
You know I can’t hate her
For watching him go chase her
When nothing
he could do could ever phase her
Got me sick and tired
Of the sneaking and the lying
But god knows that i’m trying to stay
But she’s denying that
she ever fell in love
With the pages of his mind
But she didn’t wanna
be in his cages all the time
Forgive me if you find me
replaying it in my head
You saying what you said
Words I wish I never read
‘Cause I
I
I need you the most
I spread my love
Along your path so
Please tread softly
Please tell me
you won’t go stomping harshly
You don’t have to want me
But please tread softly
Softly
Softly
Softly
Softly yeah yeah
Oh no uh oh no uh oh no uh
Just please tread softly
Oh no uh oh no uh oh no uh
Please tread softly
I need you the most
I spread my love
Along your path so
Please tread softly
Please tell me
you won’t go stomping harshly
You don’t have to want me
But please tread softly
Softly oh nooo
Softly softly
Softly
Softly yeah yeah
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/103/16/092/10316092_500.jpg?9b90219533e9ceff44f16d05b82cd408/melon/resize/282/quality/80/optimize,Favorite Regret (feat. Sval),Peder Elias,Favorite Regret (feat. Sval),POP,2019.04.26,"Pore a black cup of coffee
I like the bitterness
Cause every morning it haunts me
She’s not that innocent
N all my friends they try to warn me
But I’m not listening
N now that she doesn’t want me
Like pain and pleasure
I can’t tell the difference
Should’ve been
the best that I never had
Gave you all I got I can’t get it back
Might’ve been the first
but I’m not your last
Should’ve been the best
that you never had
You were my favorite regret
You were my favorite regret
You were my favorite regret
I keep drinking about you
I love the way it burns
I’m overthinking without you
You come around
so you can see it hurts
Should’ve been the best
that I never had
Gave you all I got I can’t get it back
Might’ve been the first
but I’m not your last
Should’ve been the best
that you never had
You were my favorite regret
You were my favorite regret
Should’ve been the best
that I never had
Gave you all I got I can’t get it back
Might’ve been the first
but I’m not your last
Should’ve been the best
that you never had
You were my favorite regret
You were my favorite regret
You were my favorite regret
You were my favorite regret
You were my favorite regret
You were my favorite regret
You were my favorite regret
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/103/20/683/10320683_500.jpg?40d580cc5a9426e10f42c7f970d65772/melon/resize/282/quality/80/optimize,Loveless,In Real Life,She Do,POP,2019.08.23,"Oh whoa oh
Listen I see that you're different
Yeah I can tell
something isn't right
Somehow you're making
new friends now
I thought that you said
They weren't your type
I could tell I could tell
I could tell you
don't wanna talk to me
Do you care do you care
Do you care
who you leavin' lonely?
No you don't no you don't no
You don't think of no one
but yourself
Give it all give it all
give it all
All the way to someone else
Loveless
You had me here loveless
Why don't we just call this
What it is?
Cold hearted
I bet you feel nothing
Wish I didn't want this
I wish I could love less
Yeah mhm
You just playin' everyone
Collectin' numbers lovers up
And down the boulevard
Now well I hope you had your fun
'Cause soon you'll know
What it's like to live once
the love is gone
I can tell I can tell I can tell
That you had enough of me
(Had enough of me)
You don't care you don't care
You don't care
who you leavin' lonely
(Leaving lonely)
No you don't no you don't no
You don't think of no one
but yourself
Give it all give it all
give it all
All the way to someone else
Loveless
You had me here loveless
Why don't we just call this
What it is? (What it is)
Cold hearted
I bet you feel nothing
Wish I didn't want this
I wish I could love less
(Love less)
Oh oh oh oh oh oh oh oh oh
Oh oh oh oh oh oh
Oh oh oh oh oh oh oh oh oh
(Oh oh oh)
Oh oh oh oh oh oh
Now when you call me
You say that you're sorry
And how much you love me
It ain't the same
I wish I felt nothing
'Cause you're so damn heartless
I promise to myself never again no
Loveless
You had me here loveless
Why don't we just call this
(Why don't we just call this)
What it is? (What it is)
Cold hearted
I bet you feel nothing
(I bet you feel nothing)
Wish I didn't want this
I wish I could love less
(Love less)
Oh oh oh oh oh oh oh oh oh
(I still love I still love I
still love oh oh oh)
Oh oh oh oh oh oh
(I wish I could love less
I wish I could love less)
Oh oh oh oh oh oh oh oh oh
(Oh oh oh)
(I wish I could love less
I wish I could love less)
Oh oh oh oh oh oh
I wish I could love less
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/102/94/466/10294466_500.jpg?3539bc3ffb0681de0fb2c45967960b07/melon/resize/282/quality/80/optimize,Sucker,Jonas Brothers,Happiness Begins,POP,2019.06.07,"We go together
Better than birds of a feather
you and me
We change the weather yeah
I'm feelin' heat in December
when you're 'round me
I've been dancin' on top of cars
and stumblin' out of bars
I follow you through the dark
can't get enough
You're the medicine and the pain
the tattoo inside my brain
And baby you know it's obvious
I'm a sucker for you
You say the word and
I'll go anywhere blindly
I'm a sucker for you yeah
Any road you take
you know that you'll find me
I'm a sucker
for all the subliminal things
No one knows about you
About you
about you
About you
And you're makin' the typical me
break my typical rules
It's true
I'm a sucker for you yeah
Don't complicate it
Yeah
'Cause I know you and
you know everything about me
I can't remember
Yeah
all of the nights
I don't remember
when you're 'round me
Oh yeah yeah
I've been dancin' on top of cars
and stumblin' out of bars
I follow you through the dark
can't get enough
You're the medicine and the pain
the tattoo inside my brain
And baby you know it's obvious
I'm a sucker for you
You say the word and
I'll go anywhere blindly
I'm a sucker for you yeah
Any road you take
you know that you'll find me
I'm a sucker
for all the subliminal things
No one knows about you
About you
about you
About you
And you're makin' the typical me
break my typical rules
It's true
I'm a sucker for you yeah
Uh
I'm a sucker for you
I've been dancin' on top of cars
and stumblin' out of bars
I follow you through the dark
can't get enough
You're the medicine and the pain
the tattoo inside my brain
And baby you know it's obvious
I'm a sucker for you yeah
Say the word and
I'll go anywhere blindly
I'm a sucker for you yeah
Any road you take
you know that you'll find me
I'm a sucker
for all the subliminal things
No one knows about you
About you
about you
About you
And you're makin' the typical me
break my typical rules
It's true I'm a sucker for you
Uh
I'm a sucker for you
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/105/60/843/10560843_20210208104026_500.jpg?f8db22675bbe12b1a94a64f6878be837/melon/resize/282/quality/80/optimize,Glad You Exist,Dan + Shay,Glad You Exist,컨트리,2021.02.05,"Here's to all the late night drunk
phone calls that you picked up
Here's to all the bad decisions
that you didn't judge
All the love you's and the hate
you's and the secrets
that you told me
Here's to everyone but mostly us
There's a couple billion people
in the world
And a million other places
we could be
but you're here with me
Take a moment just to take it in
'Cause еvery high and
every low lеd to this
I'm just so glad you exist
Ooh ooh ooh ooh ooh
ooh ooh ooh ooh ooh ooh ooh
Ooh ooh ooh ooh ooh
ooh ooh ooh ooh ooh ooh ooh
Hey look what a hello
from a stranger turned into
Caught up in a moment like
it's just us in this room
All the right words
at the right time
And you know 'em
'cause you know me
better than anyone else
We don't need anyone else
There's a couple billion people
in the world
Yeah yeah yeah
And a million other places
we could be
but you're here with me
Yeah yeah yeah
Take a moment just to take it in
'Cause every high and
every low led to this
I'm just so glad you exist
Ooh ooh ooh ooh ooh
ooh ooh ooh ooh ooh ooh ooh
Ooh ooh ooh ooh ooh
ooh ooh ooh ooh ooh ooh ooh
Don't you ever go
don't you ever go
don't you ever go changing
Never let me go
never let me go
never let me go baby
Don't you ever go
don't you ever go
don't you ever go changing
Never let me go
never ever let me go
never let me go baby
There's a couple billion people
in the world
In the world yeah yeah yeah
And a million other places
we could be
but you're here with me
Yeah yeah yeah
Take a moment just to take it in
Just to take it in
yeah yeah yeah
'Cause every high and
every low led to this
I'm just so glad you exist
Ooh ooh ooh ooh ooh
ooh ooh ooh ooh ooh ooh ooh
I'm glad you exist
Ooh ooh ooh ooh ooh
ooh ooh ooh ooh ooh ooh ooh
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/105/86/071/10586071_20210401143713_500.jpg?051188f943b0abc1bee9a74bb56488c5/melon/resize/282/quality/80/optimize,Twin Sister,Johnny Stimson,Twin Sister,POP,2021.04.02,"Yeah
I could never tell you two apart
‘Cause she’s as beautiful
as you but there’s a hole
inside her heart
And lately I don’t even know
which one I’ve got
It’s intuition double vision
thought you were the only one
I swear I can’t tell the
difference even
when you’re in my arms
It’s not fair
‘cause you’re the only one I
want
It’s like I’m talking
to your twin
Talking to your twin
Talking to your twin sister
Looks like I’m tangled up again
Tangled up again
‘Cause you got me so twisted
And baby I don’t wanna lose you
But you’re already gone
And I’m guessing that the new you
Is not the one
It’s like I’m talking
to your twin
Talking to your twin
Talking to your twin sister
When all I want is you
All I want is you
All I want is you
All I want is you
All I want is you
All I want is you
First you’re hot
then you’re cold
Mary Kate Ashley O
Either super high or super low
DNA deja vu
New update version two
I don’t want
this copy paste of you
Parent trappin’ every day
doppelganger
You’ve been pushing me away
heart breaker
No you’re really not the same
as you once were
No you’re really not the same
I swear I can’t tell the
difference even
when you’re in my arms
It’s not fair
‘cause you’re the only one I
want
It’s like I’m talking
to your twin
Talking to your twin
Talking to your twin sister
Looks like I’m tangled up again
Tangled up again
‘Cause you got me so twisted
And baby I don’t wanna lose you
But you’re already gone
And I’m guessing that the new you
Is not the one
It’s like I’m talking
to your twin
Talking to your twin
Talking to your twin sister
When all I want is you
All I want is you
All I want is you
All I want is you
All I want is you
All I want is you
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/105/53/448/10553448_20210126134542_500.jpg?6c419f6272abdf16ffbd988687392ea3/melon/resize/282/quality/80/optimize,Ring Pop,Jax,Ring Pop,POP,2021.01.06,"Cheap wine drunken nights
bowling alley
Pillow and a mattress on the floor
I know we're supposed
to want way more
We might never leave the valley
We got everything
we need at the corner store
I don't care what's in store
'Cause if we're gonna die
let us die sugar-coated
Oh we don't got a dime
to our names
but we're loaded
Oh we got all we'll ever need
I think our grass is pretty green
We make our own luck
No wonder
the neighbors are jealous
We don't cheat at Monopoly
Already won the lottery
Don't need no diamonds
you're my rock
And I'm okay with a Ring Pop
And we'll never afford a Picasso
We can get it on at the get and go
Paint me like Rose you can be Leo
Our one bedroom feels
like a castle
Popcorn ceiling linoleum floor
We could build a fort
'Cause if we're gonna die
let us die sugar-coated
Oh we don't got a dime
to our names
but we're loaded
Oh we got all we'll ever need
I think our grass is pretty green
We make our own luck
No wonder
the neighbors are jealous
We don't cheat at Monopoly
Already won the lottery
Don't need no diamonds
you're my rock
And I'm okay with a Ring Pop
Our one bedroom feels
like a castle
Pillow and a mattress on the floor
We could build a fort
Oh we got all we'll ever need
I think our grass is pretty green
We make our own luck
No wonder
the neighbors are jealous
We don't cheat at Monopoly
Already won the lottery
Don't need no diamonds
you're my rock
And I'm okay with a Ring Pop
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/113/34/046/11334046_20230925174234_500.jpg?250ec036a6e45984520867c5d9720b51/melon/resize/282/quality/80/optimize,heart to spare,Maro,heart to spare,POP,2021.04.14,
https://cdnimg.melon.co.kr/cm2/album/images/105/26/316/10526316_20201130155849_500.jpg?2752d666533394ff8ec2975b37d985f8/melon/resize/282/quality/80/optimize,Don't Be A Fool,Dreamer Boy,Don't Be A Fool,POP,2020.12.02,"Don't be scared
it's only natural to feel this way
You're anxious for a brighter day
Wonder when she'll look my way
The water feels cool
for a moment or two
But then you're pruned up
by the pool
Nothing to do but watch her swim
Then she asks
did you want to come in
Don't be a fool
I know you're waiting
for the right time
I know you're waiting
I I know you're waiting
If you don't jump you'll lose her
If you stand still you'll cry
Don't be a fool
Just say the words
that come to your mind
I know you're waiting
I I know you're waiting
If you don't jump you'll lose her
If you stand still you'll cry
I know you're waiting for the
I know you're waiting
I I know you're waiting
I know you're waiting
I I know you're waiting
I know you're waiting
I I know you're waiting
I know you're waiting
I I know you'rе waiting
She was overseas chasing drеams
that summer
Call me on the phone
to talk about a new lover
Oblivious life without a care
I don't have the right
to call you unaware
But maybe she dreams
the same as you Same as you
And a life you see
is coming true Coming true
Not as far as it used to be
You owe it to yourself
it's only fair
Don't be a fool
I know you're waiting
for the right time
I know you're waiting
I I know you're waiting
If you don't jump you'll lose her
If you stand still you'll cry
Don't be a fool
Just say the words
that come to your mind
I know you're waiting
I I know you're waiting
If you don't jump you'll lose her
If you stand still you'll cry
I know you're waiting for the
I know you're waiting
I I know you're waiting
I know you're waiting
I I know you're waiting
I know you're waiting
I I know you're waiting
I know you're waiting
I I know you're waiting
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/102/98/526/10298526_500.jpg?a3c9a5fd93fafd3606bf8dc846f2aa0f/melon/resize/282/quality/80/optimize,All My Love,"Sabrina Claudio, Wale",All My Love,R&B/Soul,2019.06.18,"Oh-oh oh-oh-oh oh-oh-oh hm
All my love is for you
All my love is for you
Whatever you want I would do
Whatever you want
I will do for you yeah
All my love is for you
All my love is for you
Whatever you want I would do
Whatever you want
I will do for you yeah
Yo hm tell me lies
tell me beautiful lies yeah
Natural mind
I can see it in your eyes yeah
Not surprised
that you think I would fall
'Cause I've done did that before
But see it's different this time
word
Trust issues
not simple to fuck with you
She got charm but she
put the con in confidential
Misuse me confuse me move me
I've been through things
you use it to fool me
I do think you know
what you're doing
Play these games
she loves when she lose me
Makin' me leave
then runnin' me back
Puppetmaster got me trapped
all strings attached
She said
All my love is for you
All my love is for you
Whatever you want I would do
Whatever you want
I will do for you yeah
All my love is for you
All my love is for you
Whatever you want I would do
Whatever you want
I will do for you yeah
Yeah tell me lies
tell me sweet little lies
Out your mouth
I can see in your eyes
I know you think
them missed calls is mine
I said I'm done so I'm done
when I get drunk I be lyin'
Yes I know that you fine yes
I'm lonely sometimes
Yes I know that you know
that's why I know when to hide
You offer hope then you leave
that's when I swallow my pride
I got my heart on my sleeve
it's delicate you would try
Yes you guessed it
it shrinks whenever
you come around
Puppeteer sheddin' tears
Geppetto would be so proud
If you love me then leave
and don't you ever come back
You love to play with your strings
I was your bass now I'm not
Goodbye
All my love is for you
She sings all my love is for you
Tell me beautiful lies
Whatever you want I would do
Whatever you want
I will do for you yeah
All my love is for you
All my love is for you
Tell me lies tell me
sweet little lies
Whatever you want I would do
Whatever you want
I will do for you yeah
펼치기"
